Event,Data_Source,Depth [m],Latitude,Longitude,D. anfracta,G. cavernula,G. crassaformis,G. hirsuta,G. cultrata,G. scitula,G. truncatulinoides,G. tumida,G. ungulata,G. eastropacia,G. inflata,N. dutertrei,N. incompta,N. pachyderma,P. obliquiloculata,G. conglomerata,G. hexagonus,B. pumilio,G. bulloides,G. falconensis,G. conglobatus,G. ruber ruber,G. ruber albus,T. sacculifer,G. tenellus,O. universa,B. digitata,G. siphonifera,G. calida,G. adamsi,T. quinqueloba,T. humilis,G. rubescens,S. dehiscens,C. nitida,G. glutinata,G. uvula,G. minuta,T. iota,H. pelagica,H. digitata
V27-232,forcens_lgm,60,-0.219,7.535,0,0,0.04,0,0,0.00615384615384615,0.00615384615384615,0,0,0,0.00923076923076923,0.153846153846154,0.0769230769230769,0,0,0,0,0,0.0615384615384615,0.00307692307692308,0,0.243076923076923,0.153846153846154,0.101538461538462,0,0.0184615384615385,0.00307692307692308,0.0153846153846154,0.0184615384615385,0,0,0,0.00307692307692308,0,0,0.0461538461538462,0,0,0,0,0
V27-239,forcens_lgm,20,-7.819,-1.502,0,0,0.0540540540540541,0,0.00540540540540541,0.0027027027027027,0.0027027027027027,0,0,0,0.205405405405405,0.27027027027027,0.183783783783784,0,0.00540540540540541,0,0,0,0.0540540540540541,0.00540540540540541,0,0.00540540540540541,0.0432432432432432,0.0756756756756757,0,0.0378378378378378,0.0027027027027027,0.00810810810810811,0.00540540540540541,0,0,0,0.0027027027027027,0,0,0.0189189189189189,0,0,0,0,0
RC08-018,forcens_lgm,20,-24.067,-15.117,0,0,0.0050125313283208,0.012531328320802,0.0025062656641604,0.0150375939849624,0.0325814536340852,0,0,0,0.110275689223058,0.0025062656641604,0.0050125313283208,0.012531328320802,0,0,0,0,0.025062656641604,0.0476190476190476,0.0075187969924812,0.0275689223057644,0.31328320802005,0.075187969924812,0.06265664160401,0.0100250626566416,0.0100250626566416,0.0451127819548872,0.0075187969924812,0,0,0,0.0451127819548872,0,0.0025062656641604,0.115288220551378,0,0,0,0,0
RC11-021,forcens_lgm,30,-17.252,-35.967,0,0,0.00515463917525773,0,0.00257731958762887,0.0103092783505155,0.0077319587628866,0,0,0,0.0128865979381443,0,0,0,0,0,0,0,0.0077319587628866,0.0077319587628866,0.00515463917525773,0.00257731958762887,0.657216494845361,0.038659793814433,0.0180412371134021,0.0103092783505155,0,0.0128865979381443,0.0077319587628866,0,0,0,0.0103092783505155,0,0.0154639175257732,0.139175257731959,0,0,0,0,0
RC11-026,forcens_lgm,30,-28.583,-30.051,0,0,0.0121065375302663,0.0169491525423729,0,0.0121065375302663,0.0968523002421307,0,0,0,0.099273607748184,0,0.0314769975786925,0.00242130750605327,0,0,0,0,0.0338983050847458,0.0508474576271187,0.0217917675544794,0.0193704600484262,0.401937046004843,0.0217917675544794,0.0145278450363196,0.0145278450363196,0.00242130750605327,0.0387409200968523,0.0145278450363196,0,0,0,0.0193704600484262,0,0.00242130750605327,0.0484261501210654,0,0,0,0,0
RC11-086,forcens_lgm,45,-35.78,18.45,0,0,0.00721153846153846,0.00240384615384615,0,0,0.00721153846153846,0,0,0,0.15625,0.0649038461538462,0.480769230769231,0.0408653846153846,0,0,0,0,0.0721153846153846,0.0264423076923077,0,0,0.0192307692307692,0.0120192307692308,0,0.00480769230769231,0,0.0288461538461538,0.00480769230769231,0,0.00961538461538462,0,0.00480769230769231,0,0,0.0264423076923077,0,0,0,0,0
RC12-234,forcens_lgm,70,-55.135,-63.985,0,0,0,0,0,0,0,0,0,0,0.010443864229765,0,0.0182767624020888,0.866840731070496,0,0,0,0,0.0913838120104439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261096605744125,0,0,0,0,0
RC12-241,forcens_lgm,70,-43.467,-57.651,0,0,0,0,0,0.00289017341040462,0.0491329479768786,0,0,0,0.242774566473988,0,0.0895953757225434,0.234104046242775,0,0,0,0,0.315028901734104,0,0,0,0,0,0,0,0,0,0,0,0.0115606936416185,0,0,0,0,0.0144508670520231,0,0,0,0,0
RC12-291,forcens_lgm,80,-42.584,-17.8,0,0,0.0186335403726708,0,0,0,0.015527950310559,0,0,0,0.211180124223602,0,0.232919254658385,0.245341614906832,0,0,0,0,0.149068322981366,0.0031055900621118,0,0,0.0031055900621118,0,0,0,0,0,0,0,0.0807453416149068,0,0,0,0,0.015527950310559,0,0,0,0,0
RC13-197,forcens_lgm,110,4.517,-0.718,0,0,0.0486725663716814,0,0.00884955752212389,0.00221238938053097,0.0132743362831858,0,0,0,0.0176991150442478,0.101769911504425,0.221238938053097,0.00221238938053097,0.00221238938053097,0,0,0,0.11283185840708,0,0,0.188053097345133,0.130530973451327,0.0752212389380531,0,0.00221238938053097,0,0.00663716814159292,0.0110619469026549,0,0,0,0.0154867256637168,0,0,0.0132743362831858,0,0,0,0,0
RC13-205,forcens_lgm,50,-2.284,5.183,0,0,0.043731778425656,0,0.0204081632653061,0.0116618075801749,0,0.0087463556851312,0,0,0.075801749271137,0.142857142857143,0.230320699708455,0.00291545189504373,0.00291545189504373,0,0,0,0.0291545189504373,0.0262390670553936,0,0.075801749271137,0.087463556851312,0.0845481049562682,0.0087463556851312,0.0262390670553936,0,0.00291545189504373,0.00583090379008746,0,0,0,0.0145772594752187,0,0,0.0816326530612245,0,0,0,0,0
RC13-210,forcens_lgm,40,-9.135,-10.601,0,0,0.0496083550913838,0,0.00261096605744125,0.00783289817232376,0.0287206266318538,0.00261096605744125,0,0,0.117493472584856,0.10443864229765,0.101827676240209,0,0,0,0,0,0.031331592689295,0.02088772845953,0.00783289817232376,0.0496083550913838,0.180156657963446,0.143603133159269,0.00261096605744125,0.0182767624020888,0,0.0156657963446475,0.010443864229765,0,0,0,0.00522193211488251,0,0,0.0678851174934726,0,0,0,0,0
RC13-227,forcens_lgm,40,-21.869,8.868,0,0,0.00267379679144385,0.00267379679144385,0,0.00267379679144385,0.00267379679144385,0,0,0,0.144385026737968,0.0160427807486631,0.524064171122995,0.0935828877005348,0,0,0,0,0.117647058823529,0.0106951871657754,0,0,0.0267379679144385,0.0053475935828877,0,0.00802139037433155,0.00802139037433155,0.00267379679144385,0,0,0.0053475935828877,0,0,0,0,0.0053475935828877,0,0,0,0,0
RC15-093,forcens_lgm,102,-46.086,-13.218,0,0,0.00313479623824451,0,0,0.00313479623824451,0.0125391849529781,0,0,0,0.0564263322884013,0,0.0282131661442006,0.520376175548589,0,0,0,0,0.206896551724138,0,0,0,0,0,0,0,0,0,0,0,0.141065830721003,0,0,0,0,0.0219435736677116,0,0,0,0,0
RC15-094,forcens_lgm,120,-42.969,-20.851,0,0,0,0,0,0,0.013215859030837,0,0,0,0.23568281938326,0,0.20704845814978,0.460352422907489,0,0,0,0,0.0484581497797357,0,0,0,0,0,0,0,0,0,0,0,0.00881057268722467,0,0,0,0,0.0176211453744493,0,0,0,0,0
RC14-039,forcens_lgm,70,5.85,90.517,0,0,0.00413223140495868,0,0.0991735537190083,0.00206611570247934,0,0.0144628099173554,0,0,0,0.196280991735537,0,0,0.0971074380165289,0.0268595041322314,0.0227272727272727,0,0.0991735537190083,0.012396694214876,0.0144628099173554,0,0.15495867768595,0.0599173553719008,0.00413223140495868,0.00413223140495868,0.00826446280991736,0.0330578512396694,0.0103305785123967,0,0,0,0.0144628099173554,0,0,0.119834710743802,0,0,0.00206611570247934,0,0
RC8-94,forcens_lgm,16,-27.283,-102.083,0.00051282051282051,0,0.0317948717948718,0,0.00205128205128205,0,0.0830769230769231,0.00102564102564103,0,0,0.0102564102564103,0,0,0,0,0.00153846153846154,0.00615384615384615,0,0.0312820512820513,0.0461538461538462,0.153846153846154,0,0.328205128205128,0.00974358974358974,0.0666666666666667,0.0117948717948718,0.0041025641025641,0.00923076923076923,0.0194871794871795,0,0,0,0.00769230769230769,0,0.00102564102564103,0.155384615384615,0,0,0.00615384615384615,0,0
RC9-124,forcens_lgm,40,-28.75,172.6,0,0,0.0740072202166065,0.0108303249097473,0,0.00090252707581227,0.0315884476534296,0,0,0,0.167870036101083,0.0126353790613718,0.117328519855596,0,0.00090252707581227,0,0,0,0.11913357400722,0.207581227436823,0.0333935018050542,0,0.0992779783393502,0.0135379061371841,0.00992779783393502,0.00541516245487365,0.00180505415162455,0.0324909747292419,0.00902527075812274,0,0.00451263537906137,0,0,0,0,0.0451263537906137,0,0,0.00090252707581227,0,0
RC9-126,forcens_lgm,30,-33.233,168.733,0,0,0.028816199376947,0,0,0,0.0334890965732087,0,0,0,0.25,0.0373831775700935,0.21183800623053,0.00233644859813084,0.00233644859813084,0,0,0,0.191588785046729,0.109034267912773,0,0,0.0545171339563863,0.00233644859813084,0.00233644859813084,0.014018691588785,0,0.0179127725856698,0.00233644859813084,0,0.00545171339563863,0,0.00077881619937694,0,0,0.0311526479750779,0,0,0,0,0
RC10-97,forcens_lgm,44,0.917,-134.317,0,0,0.0138364779874214,0,0.132075471698113,0,0.00125786163522013,0.144654088050314,0,0,0.00628930817610063,0.236477987421384,0.125786163522013,0,0.223899371069182,0.0213836477987421,0.00125786163522013,0,0.0238993710691824,0,0,0,0.0125786163522013,0.00880503144654088,0,0,0.0050314465408805,0.0176100628930818,0,0,0,0,0,0,0,0.0251572327044025,0,0,0,0,0
RC10-11,forcens_lgm,20,-11.183,-162.917,0,0,0,0,0,0,0,0.00411099691675231,0,0,0,0.00205549845837616,0,0,0.0092497430626927,0,0,0,0.00822199383350463,0,0.0626927029804728,0,0.40082219938335,0.0544707091469681,0.0472764645426516,0.00205549845837616,0.00205549845837616,0.0318602261048304,0.0123329907502569,0,0,0,0.0174717368961973,0.00102774922918808,0,0.339157245632066,0,0,0,0,0
RC10-16,forcens_lgm,9,33.083,158,0,0,0.0240963855421687,0,0,0.00481927710843374,0.0216867469879518,0,0,0,0.426506024096386,0.192771084337349,0.146987951807229,0.00240963855421687,0,0,0,0,0.118072289156627,0.00481927710843374,0,0,0.0192771084337349,0,0,0.0265060240963855,0,0,0.00240963855421687,0,0.00240963855421687,0,0,0,0,0.00481927710843374,0,0,0.00240963855421687,0,0
RC11-210,forcens_lgm,40,1.817,-140.05,0,0,0.134275618374558,0,0.106007067137809,0,0,0.190812720848057,0,0,0.00353356890459364,0.197879858657244,0.0530035335689046,0,0.166077738515901,0.0141342756183746,0.00353356890459364,0,0.0318021201413428,0.00353356890459364,0,0,0.0282685512367491,0.0176678445229682,0.00353356890459364,0.00353356890459364,0.00353356890459364,0.0106007067137809,0.00353356890459364,0,0,0,0.0106007067137809,0,0,0.00353356890459364,0,0,0,0,0
RC11-213,forcens_lgm,15,-6.133,-140.85,0,0,0.00857142857142857,0,0.0257142857142857,0,0,0.0371428571428571,0,0,0,0.06,0.00428571428571429,0,0.0985714285714286,0.0728571428571429,0.00428571428571429,0,0.0828571428571429,0.00285714285714286,0.0257142857142857,0.00142857142857143,0.141428571428571,0.0657142857142857,0.05,0.00142857142857143,0.00285714285714286,0.04,0.00571428571428571,0,0,0.00142857142857143,0.0142857142857143,0,0,0.228571428571429,0,0,0,0,0
RC11-22,forcens_lgm,30,-14.817,-139.967,0.003,0,0.001,0.001,0,0,0,0.013,0,0,0,0.001,0,0,0.002,0.004,0.007,0,0.017,0.002,0.014,0.012,0.43,0.059,0.073,0.002,0,0.018,0.016,0,0,0.002,0.02,0.001,0.002,0.285,0,0,0.008,0,0
RC11-23,forcens_lgm,45,-8.8,-110.8,0,0,0.0013986013986014,0,0.0643356643356643,0,0,0.041958041958042,0,0,0.0027972027972028,0.131468531468531,0.0811188811188811,0,0.041958041958042,0.0307692307692308,0.0293706293706294,0,0.0699300699300699,0,0.0237762237762238,0,0.128671328671329,0.0587412587412587,0.0013986013986014,0.00839160839160839,0.0013986013986014,0.0153846153846154,0.0041958041958042,0,0.0013986013986014,0.0041958041958042,0.0041958041958042,0,0,0.237762237762238,0,0,0,0,0
RC12-10,forcens_lgm,40,-26,169.2,0,0,0.0603378921962993,0.00160901045856798,0.00643604183427192,0.00321802091713596,0.0168946098149638,0,0,0,0.158487530168946,0.0185036202735318,0.0321802091713596,0,0.00160901045856798,0,0,0,0.082059533386967,0.144810941271118,0.0683829444891392,0,0.20353982300885,0.0297666934835076,0.0080450522928399,0.0168946098149638,0.00241351568785197,0.0337892196299276,0.0176991150442478,0,0.00080450522928399,0,0,0,0,0.0893000804505229,0,0,0,0,0
RC12-36,forcens_lgm,20,15.1,124.133,0,0,0.0061633281972265,0,0.0107858243451464,0,0.0061633281972265,0,0,0,0,0.024653312788906,0,0,0.0107858243451464,0,0,0,0.0539291217257319,0.00462249614791988,0.117103235747304,0.012326656394453,0.400616332819723,0.164869029275809,0.024653312788906,0.0061633281972265,0.00462249614791988,0.0323574730354391,0.0184899845916795,0,0,0,0.0061633281972265,0.0184899845916795,0.00154083204930663,0.061633281972265,0,0,0,0,0
RC13-17,forcens_lgm,30,19.083,-170.067,0,0,0.0305343511450382,0,0.221374045801527,0,0.0381679389312977,0.122137404580153,0,0,0.0229007633587786,0.0114503816793893,0.00381679389312977,0,0.0114503816793893,0.00381679389312977,0.00381679389312977,0,0.0229007633587786,0,0.125954198473282,0.00381679389312977,0.106870229007634,0.0267175572519084,0,0.00763358778625954,0.0114503816793893,0.00381679389312977,0.00381679389312977,0,0,0,0,0.152671755725191,0,0.00381679389312977,0,0,0,0,0
RC13-81,forcens_lgm,10,-19.017,-124.233,0,0,0.00735294117647059,0,0.00459558823529412,0,0.00229779411764706,0.0349264705882353,0,0,0,0.00183823529411765,0,0,0.00735294117647059,0.0174632352941176,0.00367647058823529,0,0.0183823529411765,0,0.106158088235294,0,0.379136029411765,0.0473345588235294,0.0211397058823529,0.00183823529411765,0.00229779411764706,0.0202205882352941,0.00965073529411765,0.00045955882352941,0,0.00137867647058824,0.00183823529411765,0.00137867647058824,0.00045955882352941,0.284007352941176,0,0,0,0,0
RC13-11,forcens_lgm,50,-1.65,-103.633,0,0,0.015358361774744,0,0.0853242320819113,0,0,0.00511945392491468,0,0,0.0802047781569966,0.206484641638225,0.464163822525597,0,0.015358361774744,0.00341296928327645,0.00341296928327645,0,0.052901023890785,0.00170648464163823,0,0,0.0204778156996587,0.0068259385665529,0,0.00511945392491468,0,0.0068259385665529,0,0,0,0,0.00170648464163823,0,0,0.0255972696245734,0,0,0,0,0
V18-312,forcens_lgm,25,-2.85,-126.2,0,0,0.010752688172043,0,0.172043010752688,0,0,0.100358422939068,0,0,0,0.247311827956989,0.161290322580645,0,0.10752688172043,0.010752688172043,0,0,0.039426523297491,0,0,0,0.0645161290322581,0.003584229390681,0,0,0,0.003584229390681,0,0,0,0,0.00716845878136201,0,0,0.0609318996415771,0,0,0,0,0
V18-318,forcens_lgm,15,3.167,-118.467,0,0,0.00333333333333333,0,0.173333333333333,0,0,0.13,0,0,0,0.513333333333333,0.0366666666666667,0,0.05,0.00666666666666667,0,0,0.00666666666666667,0,0.00333333333333333,0,0.02,0.03,0,0,0.00333333333333333,0.01,0,0,0,0,0,0,0,0.0133333333333333,0,0,0,0,0
V19-29,forcens_lgm,120,-3.583,-83.933,0,0,0.00083542188805346,0,0.00167084377610693,0,0,0,0,0,0.177944862155388,0.201336675020886,0.22639933166249,0.0559732664995823,0,0,0,0,0.275689223057644,0,0,0,0.00167084377610693,0.0025062656641604,0,0.00083542188805346,0.00083542188805346,0.00083542188805346,0,0,0.0434419381787803,0,0.00083542188805346,0,0,0.00835421888053467,0,0,0,0,0
V19-29,forcens_lgm,120,-3.583,-83.933,0,0,0.00418760469011725,0,0.00921273031825796,0,0,0,0,0,0.181742043551089,0.327470686767169,0.134840871021776,0.0251256281407035,0.00083752093802345,0,0,0,0.239530988274707,0,0,0,0.0016750418760469,0.00251256281407035,0,0.00586264656616415,0.00083752093802345,0.00753768844221106,0.00753768844221106,0,0.0318257956448911,0,0.00083752093802345,0,0,0.0184254606365159,0,0,0,0,0
V 19-53,forcens_lgm,45,-17.017,-113.517,0,0,0.0140845070422535,0,0.14612676056338,0,0.00176056338028169,0.318661971830986,0,0,0,0.0404929577464789,0.00176056338028169,0,0.177816901408451,0.11443661971831,0,0,0.00528169014084507,0,0.0933098591549296,0,0.00352112676056338,0.0158450704225352,0,0,0,0.00352112676056338,0.00176056338028169,0,0,0,0,0.00880281690140845,0,0.0528169014084507,0,0,0,0,0
V 19-55,forcens_lgm,23,-17,-114.183,0.00108813928182807,0,0.00163220892274211,0,0.0179542981501632,0,0,0.0331882480957563,0,0,0.00272034820457019,0.0136017410228509,0,0,0.0495103373231774,0.0462459194776931,0.00163220892274211,0,0.0369967355821545,0,0.0337323177366703,0,0.219804134929271,0.0527747551686616,0.0239390642002176,0.00108813928182807,0.00108813928182807,0.0179542981501632,0.00598476605005441,0.00108813928182807,0,0.00272034820457019,0.00652883569096844,0.00108813928182807,0,0.342763873775843,0.00054406964091403,0,0,0,0
V 19-64,forcens_lgm,15,-16.933,-121.2,0,0,0.00217627856365615,0,0.0108813928182807,0,0,0.0108813928182807,0,0,0,0.00217627856365615,0,0,0.015233949945593,0.0217627856365615,0.0043525571273123,0,0.0261153427638738,0.00108813928182807,0.0642002176278564,0,0.315560391730141,0.0576713819368879,0.0315560391730141,0.00108813928182807,0.00108813928182807,0.0174102285092492,0.00761697497279652,0,0,0.00108813928182807,0.0043525571273123,0.00217627856365615,0.00108813928182807,0.369967355821545,0,0,0,0,0
V 19-65,forcens_lgm,15,-16.65,-124.383,0,0,0.00325520833333333,0,0.01171875,0,0.00065104166666666,0.04296875,0,0,0.00065104166666666,0.005859375,0,0,0.0234375,0.0325520833333333,0.00716145833333333,0,0.0123697916666667,0,0.0625,0,0.325520833333333,0.0475260416666667,0.00716145833333333,0.00130208333333333,0.00130208333333333,0.0188802083333333,0.0104166666666667,0,0,0.00325520833333333,0.00260416666666667,0.00455729166666667,0.00065104166666666,0.345052083333333,0,0,0.00065104166666666,0,0
V 19-96,forcens_lgm,15,0.867,172,0,0,0.0129032258064516,0,0.0193548387096774,0,0,0.0645161290322581,0,0,0,0.132258064516129,0.00645161290322581,0,0.280645161290323,0.00645161290322581,0,0,0.106451612903226,0,0.0290322580645161,0,0.0935483870967742,0.0967741935483871,0.0032258064516129,0,0,0.0387096774193548,0,0,0,0,0,0,0,0.109677419354839,0,0,0,0,0
V 20-11,forcens_lgm,20,47.95,168.783,0,0,0,0,0,0,0,0,0,0,0,0,0.0163551401869159,0.88785046728972,0,0,0,0,0.0327102803738318,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0.0607476635514019,0,0,0,0,0,0,0,0,0,0
V 21-30,forcens_lgm,250,-1.217,-89.683,0,0,0.00064474532559638,0,0.011605415860735,0.00128949065119278,0,0,0,0,0.141199226305609,0.150225660863959,0.174081237911025,0.00257898130238556,0,0,0,0,0.427466150870406,0,0.00064474532559638,0,0.0245003223726628,0.00257898130238556,0.00128949065119278,0.00451321727917473,0,0.00064474532559638,0,0,0.0322372662798195,0,0.00322372662798195,0,0,0.0193423597678917,0,0,0,0,0
V 21-33,forcens_lgm,45,-3.8,-92.083,0,0,0.00166389351081531,0,0.0349417637271215,0,0,0,0,0,0.196339434276206,0.352745424292845,0.214642262895175,0,0.00665557404326123,0,0,0,0.123128119800333,0,0,0,0.00332778702163062,0.00166389351081531,0,0.00332778702163062,0,0.00166389351081531,0,0,0,0,0,0,0,0.0599001663893511,0,0,0,0,0
V 21-14,forcens_lgm,70,37.683,163.033,0,0,0,0,0,0,0.0246913580246914,0,0,0,0.553086419753086,0.0148148148148148,0.17283950617284,0.0395061728395062,0.00246913580246914,0,0,0,0.0666666666666667,0,0,0,0.00493827160493827,0,0,0.00246913580246914,0,0,0,0,0.00493827160493827,0,0,0,0,0.108641975308642,0,0,0,0,0
V28-201,forcens_lgm,20,2.767,-173.933,0,0,0.00123456790123457,0,0.00123456790123457,0,0,0.00246913580246914,0,0,0,0.0037037037037037,0,0,0.0901234567901234,0.00987654320987654,0,0,0.154320987654321,0,0.0320987654320988,0,0.225925925925926,0.0716049382716049,0.0197530864197531,0,0,0.0345679012345679,0.0123456790123457,0,0,0.00123456790123457,0.0567901234567901,0.00123456790123457,0.00123456790123457,0.271604938271605,0,0,0,0,0
V28-203,forcens_lgm,40,0.95,-179.417,0,0,0.01171875,0,0.01171875,0.0009765625,0,0.025390625,0,0,0,0.0478515625,0,0,0.140625,0.0224609375,0,0,0.091796875,0.0009765625,0.01171875,0,0.2744140625,0.0751953125,0.013671875,0.001953125,0.0009765625,0.046875,0.0048828125,0,0,0,0.0107421875,0,0,0.1923828125,0,0,0,0,0
V 28-23,forcens_lgm,20,-5.5,166.75,0,0,0.00440528634361234,0,0.0066079295154185,0.00440528634361234,0.00220264317180617,0.00330396475770925,0,0,0,0.0594713656387665,0,0,0.0286343612334802,0.00110132158590308,0.00110132158590308,0,0.0770925110132159,0.00110132158590308,0.0165198237885463,0.00220264317180617,0.383259911894273,0.0770925110132159,0.0110132158590308,0,0.00110132158590308,0.0220264317180617,0.0176211453744493,0,0,0,0.0154185022026432,0,0,0.255506607929515,0,0,0,0,0
V 28-24,forcens_lgm,20,11.067,138.533,0,0,0,0,0.0124925639500297,0,0.00059488399762046,0,0,0,0,0.0249851279000595,0.00059488399762046,0,0.00475907198096371,0,0.00535395597858418,0,0.0594883997620464,0.00059488399762046,0.0321237358715051,0.00237953599048186,0.57703747769185,0.105889351576443,0.0267697798929209,0.00118976799524093,0.00237953599048186,0.0285544318857823,0.00237953599048186,0,0,0,0.0101130279595479,0.00118976799524093,0.00178465199286139,0.083283759666865,0,0,0.00059488399762046,0,0
V  28294,forcens_lgm,4,28.433,139.967,0,0,0.0338142470694319,0,0.00135256988277728,0.00856627592425609,0.0703336339044184,0,0,0,0.084761045987376,0.0405770964833183,0.119477006311993,0.0018034265103697,0.0117222723174031,0,0,0,0.12263300270514,0.13751127141569,0.00225428313796213,0,0.18034265103697,0.0441839495040577,0.0126239855725879,0.0126239855725879,0.00270513976555455,0.0193868349864743,0.00315599639314698,0,0.00090171325518485,0,0.00225428313796213,0.00045085662759242,0,0.0820559062218215,0,0,0.00045085662759242,0,0
V  28304,forcens_lgm,45,28.533,134.133,0,0,0.0116279069767442,0.00083056478405315,0.00083056478405315,0.00249169435215947,0.042358803986711,0.00083056478405315,0,0,0.0938538205980067,0.102159468438538,0.134551495016611,0.00166112956810631,0.0191029900332226,0,0.00083056478405315,0,0.138704318936877,0.0539867109634552,0.0348837209302326,0,0.153654485049834,0.0681063122923588,0.00332225913621262,0.00415282392026578,0.00913621262458472,0.0240863787375415,0.0141196013289037,0,0.00083056478405315,0,0.00083056478405315,0,0,0.0747508305647841,0,0,0.00166112956810631,0,0
V28-310,forcens_lgm,40,25.417,125.633,0,0,0.00339750849377123,0,0.00339750849377123,0,0.00679501698754247,0,0,0,0.00113250283125708,0.0498301245753114,0.00226500566251416,0,0.0498301245753114,0,0,0,0.0804077010192525,0.00906002265005663,0.0181200453001133,0,0.168742921857305,0.0101925254813137,0.0736126840317101,0.00226500566251416,0.00679501698754247,0.00339750849377123,0.0713476783691959,0,0.00113250283125708,0,0.0453001132502831,0,0,0.386183465458664,0,0,0,0,0
V 32126,forcens_lgm,25,35.317,177.9,0,0,0,0,0,0.00150829562594269,0.0211161387631976,0,0,0,0.269984917043741,0.0256410256410256,0.30920060331825,0.0120663650075415,0,0,0,0,0.274509803921569,0,0,0,0.0165912518853695,0,0,0.0135746606334842,0.00301659125188537,0.00603318250377074,0,0,0.0135746606334842,0,0,0,0,0.0256410256410256,0,0,0.00452488687782806,0,0
V32-128,forcens_lgm,32,36.467,177.167,0,0,0,0,0,0,0.0188492063492064,0,0,0,0.238095238095238,0.00694444444444444,0.425595238095238,0.0734126984126984,0,0,0,0,0.172619047619048,0,0,0,0.00496031746031746,0,0,0.0119047619047619,0.00099206349206349,0,0,0,0.0158730158730159,0,0,0,0,0.0128968253968254,0,0,0.00694444444444444,0,0
V  32139,forcens_lgm,1,31.567,151.1,0,0,0.0148514851485149,0.00247524752475248,0.00495049504950495,0.00742574257425743,0.0495049504950495,0,0,0,0.586633663366337,0.0371287128712871,0.099009900990099,0,0.00742574257425743,0,0,0,0.0742574257425743,0.0123762376237624,0.00742574257425743,0,0.051980198019802,0.00742574257425743,0,0.0148514851485149,0.00247524752475248,0.00742574257425743,0,0,0,0,0,0,0.00742574257425743,0,0,0,0.00495049504950495,0,0
EN6601-10,forcens_lgm,30.5,6.65,-21.9,0,0,0.0299727520435967,0,0,0.00272479564032698,0.0217983651226158,0.00272479564032698,0,0,0.0272479564032698,0.0681198910081744,0.0871934604904632,0,0.00272479564032698,0,0.00272479564032698,0,0.0354223433242507,0.0136239782016349,0,0.0354223433242507,0.321525885558583,0.171662125340599,0.0136239782016349,0.00544959128065395,0.0108991825613079,0.0217983651226158,0.0136239782016349,0,0,0,0.00817438692098093,0,0.00272479564032698,0.0980926430517711,0,0,0,0,0
M12392,forcens_lgm,172.5,25.167,-16.85,0,0,0,0,0,0.0106075216972035,0.00578592092574735,0,0,0,0.0665380906460945,0.108968177434908,0.38572806171649,0,0,0.00096432015429122,0,0,0.314368370298939,0,0,0,0.017357762777242,0.00192864030858245,0.00482160077145612,0.00482160077145612,0.00096432015429122,0.0038572806171649,0,0,0.0366441658630665,0,0,0,0,0.0366441658630665,0,0,0,0,0
RC13-184,forcens_lgm,55,3.867,-43.3,0,0,0.016,0,0.008,0,0.101333333333333,0,0,0,0.00266666666666667,0.0666666666666667,0.00266666666666667,0,0,0,0,0,0.00266666666666667,0,0.00266666666666667,0.0213333333333333,0.48,0.213333333333333,0,0.00266666666666667,0,0.00533333333333333,0.008,0,0,0,0,0,0,0.0613333333333333,0,0,0,0,0
RC13-189,forcens_lgm,67.5,1.867,-30,0,0,0.0741839762611276,0,0,0,0.0830860534124629,0,0,0,0.0356083086053412,0.136498516320475,0.118694362017804,0,0,0,0,0,0.0237388724035608,0.0029673590504451,0.0029673590504451,0.0178041543026706,0.234421364985163,0.0801186943620178,0.0029673590504451,0.0148367952522255,0.00890207715133531,0.0148367952522255,0.00890207715133531,0,0,0,0.00890207715133531,0,0,0.127596439169139,0,0,0,0,0
RC24-001,forcens_lgm,72,0.567,-13.35,0,0,0.0275689223057644,0,0.0200501253132832,0.0025062656641604,0.0401002506265664,0.0100250626566416,0,0,0.215538847117795,0.195488721804511,0.162907268170426,0.0025062656641604,0.0025062656641604,0,0,0,0.0350877192982456,0.0075187969924812,0,0.0225563909774436,0.0852130325814536,0.0601503759398496,0,0.0075187969924812,0,0.0200501253132832,0.0075187969924812,0,0.0050125313283208,0,0.0050125313283208,0,0,0.0551378446115288,0,0,0,0,0
RC24-008,forcens_lgm,120,-1.35,-11.917,0,0,0.0295698924731183,0,0,0,0.0456989247311828,0,0,0,0.311827956989247,0.163978494623656,0.209677419354839,0,0.00268817204301075,0,0,0,0.0887096774193548,0.00268817204301075,0,0.0134408602150538,0.0376344086021505,0.0134408602150538,0,0.00537634408602151,0,0,0.00537634408602151,0,0,0,0,0,0,0.0645161290322581,0,0,0,0,0
RC24-027,forcens_lgm,72,-5.417,-0.367,0,0,0.029940119760479,0,0.0149700598802395,0.0029940119760479,0,0,0,0,0.119760479041916,0.182634730538922,0.0718562874251497,0.0029940119760479,0.0149700598802395,0,0,0,0.0269461077844311,0,0,0.0838323353293413,0.182634730538922,0.149700598802395,0.0029940119760479,0.0419161676646707,0.0029940119760479,0.0179640718562874,0.00898203592814371,0,0,0,0,0,0,0.0419161676646707,0,0,0,0,0
