Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Relative Abundance
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.78,symbiont-facultative,non-spinose,0.079
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.78,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.78,symbiont-obligate,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.78,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.83,symbiont-barren,non-spinose,0.813
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.83,symbiont-barren,spinose,0.127
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.83,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.83,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.83,symbiont-facultative,non-spinose,0.062
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.83,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.83,symbiont-obligate,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.83,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.88,symbiont-barren,non-spinose,0.75
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.88,symbiont-barren,spinose,0.112
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.88,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.88,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.88,symbiont-facultative,non-spinose,0.131
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.88,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.88,symbiont-obligate,spinose,0.003
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.88,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.93,symbiont-barren,non-spinose,0.666
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.93,symbiont-barren,spinose,0.175
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.93,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.93,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.93,symbiont-facultative,non-spinose,0.15
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.93,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.93,symbiont-obligate,spinose,0.003
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.93,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.98,symbiont-barren,non-spinose,0.763
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.98,symbiont-barren,spinose,0.131
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.98,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.98,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.98,symbiont-facultative,non-spinose,0.095
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.98,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.98,symbiont-obligate,spinose,0.009
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,1.98,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.03,symbiont-barren,non-spinose,0.811
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.03,symbiont-barren,spinose,0.1
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.03,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.03,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.03,symbiont-facultative,non-spinose,0.082
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.03,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.03,symbiont-obligate,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.03,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.08,symbiont-barren,non-spinose,0.823
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.08,symbiont-barren,spinose,0.104
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.08,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.08,symbiont-bearing,spinose,0.002
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.08,symbiont-facultative,non-spinose,0.056
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.08,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.08,symbiont-obligate,spinose,0.002
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.08,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.13,symbiont-barren,non-spinose,0.846
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.13,symbiont-barren,spinose,0.087
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.13,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.13,symbiont-bearing,spinose,0.003
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.13,symbiont-facultative,non-spinose,0.052
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.13,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.13,symbiont-obligate,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.13,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.18,symbiont-barren,non-spinose,0.737
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.18,symbiont-barren,spinose,0.19
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.18,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.18,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.18,symbiont-facultative,non-spinose,0.065
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.18,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.18,symbiont-obligate,spinose,0.007
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.18,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.23,symbiont-barren,non-spinose,0.795
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.23,symbiont-barren,spinose,0.142
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.23,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.23,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.23,symbiont-facultative,non-spinose,0.055
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.23,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.23,symbiont-obligate,spinose,0.003
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.23,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.28,symbiont-barren,non-spinose,0.739
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.28,symbiont-barren,spinose,0.178
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.28,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.28,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.28,symbiont-facultative,non-spinose,0.069
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.28,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.28,symbiont-obligate,spinose,0.008
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.28,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.33,symbiont-barren,non-spinose,0.691
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.33,symbiont-barren,spinose,0.192
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.33,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.33,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.33,symbiont-facultative,non-spinose,0.106
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.33,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.33,symbiont-obligate,spinose,0.004
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.33,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.38,symbiont-barren,non-spinose,0.803
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.38,symbiont-barren,spinose,0.154
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.38,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.38,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.38,symbiont-facultative,non-spinose,0.028
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.38,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.38,symbiont-obligate,spinose,0.01
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.38,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.43,symbiont-barren,non-spinose,0.895
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.43,symbiont-barren,spinose,0.065
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.43,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.43,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.43,symbiont-facultative,non-spinose,0.025
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.43,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.43,symbiont-obligate,spinose,0.005
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.43,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.48,symbiont-barren,non-spinose,0.763
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.48,symbiont-barren,spinose,0.118
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.48,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.48,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.48,symbiont-facultative,non-spinose,0.114
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.48,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.48,symbiont-obligate,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.48,undetermined,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.53,symbiont-barren,non-spinose,0.762
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.53,symbiont-barren,spinose,0.173
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.53,symbiont-bearing,non-spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.53,symbiont-bearing,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.53,symbiont-facultative,non-spinose,0.065
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.53,symbiont-facultative,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.53,symbiont-obligate,spinose,0
GeoB1711-4,,-23.315,12.3767,1967,South Atlantic,2.53,undetermined,non-spinose,0
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.23,symbiont-barren,non-spinose,0.483
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.23,symbiont-barren,spinose,0.1239
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.23,symbiont-bearing,non-spinose,0
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.23,symbiont-bearing,spinose,0.0126
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.23,symbiont-facultative,non-spinose,0.325
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.23,symbiont-facultative,spinose,0
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.23,symbiont-obligate,spinose,0.0555
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.23,undetermined,non-spinose,0
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.28,symbiont-barren,non-spinose,0.6561
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.28,symbiont-barren,spinose,0.1084
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.28,symbiont-bearing,non-spinose,0
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.28,symbiont-bearing,spinose,0.0052
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.28,symbiont-facultative,non-spinose,0.1621
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.28,symbiont-facultative,spinose,0
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.28,symbiont-obligate,spinose,0.0681
GeoB1722-1,,-29.45,11.75,3973,South Atlantic,0.28,undetermined,non-spinose,0
GeoB18530-1,,42.8395,-49.23483333,1888,North Atlantic,,symbiont-barren,spinose,0.464829311885612
GeoB18530-1,,42.8395,-49.23483333,1888,North Atlantic,,symbiont-bearing,non-spinose,0
GeoB18530-1,,42.8395,-49.23483333,1888,North Atlantic,,symbiont-bearing,spinose,0
GeoB18530-1,,42.8395,-49.23483333,1888,North Atlantic,,symbiont-facultative,non-spinose,0.117747989276139
GeoB18530-1,,42.8395,-49.23483333,1888,North Atlantic,,symbiont-facultative,spinose,0
GeoB18530-1,,42.8395,-49.23483333,1888,North Atlantic,,symbiont-obligate,spinose,0
GeoB18530-1,,42.8395,-49.23483333,1888,North Atlantic,,undetermined,non-spinose,0
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.48,symbiont-barren,non-spinose,0.1046
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.48,symbiont-barren,spinose,0.0472
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.48,symbiont-bearing,non-spinose,0
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.48,symbiont-bearing,spinose,0.0444
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.48,symbiont-facultative,non-spinose,0.3525
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.48,symbiont-facultative,spinose,0.0029
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.48,symbiont-obligate,spinose,0.4454
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.48,undetermined,non-spinose,0.0029
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.53,symbiont-barren,non-spinose,0.2013
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.53,symbiont-barren,spinose,0.0531
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.53,symbiont-bearing,non-spinose,0
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.53,symbiont-bearing,spinose,0.0218
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.53,symbiont-facultative,non-spinose,0.3058
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.53,symbiont-facultative,spinose,0.0019
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.53,symbiont-obligate,spinose,0.4055
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.53,undetermined,non-spinose,0.0104
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.58,symbiont-barren,non-spinose,0.1996
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.58,symbiont-barren,spinose,0.0477
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.58,symbiont-bearing,non-spinose,0
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.58,symbiont-bearing,spinose,0.0652
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.58,symbiont-facultative,non-spinose,0.2344
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.58,symbiont-facultative,spinose,0.0012
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.58,symbiont-obligate,spinose,0.452
GeoB1903-3,,-8.675,-11.845,3161,South Atlantic,0.58,undetermined,non-spinose,0
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.38,symbiont-barren,non-spinose,0.0922
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.38,symbiont-barren,spinose,0.0955
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.38,symbiont-bearing,non-spinose,0
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.38,symbiont-bearing,spinose,0.093
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.38,symbiont-facultative,non-spinose,0.2484
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.38,symbiont-facultative,spinose,0.0024
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.38,symbiont-obligate,spinose,0.4676
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.38,undetermined,non-spinose,0
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.43,symbiont-barren,non-spinose,0.0755
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.43,symbiont-barren,spinose,0.0393
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.43,symbiont-bearing,non-spinose,0
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.43,symbiont-bearing,spinose,0.143
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.43,symbiont-facultative,non-spinose,0.1334
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.43,symbiont-facultative,spinose,0.0033
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.43,symbiont-obligate,spinose,0.6053
GeoB1905-3,,-17.1433,-13.9867,2974,South Atlantic,0.43,undetermined,non-spinose,0
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.68,symbiont-barren,non-spinose,0.6355
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.68,symbiont-barren,spinose,0.1323
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.68,symbiont-bearing,non-spinose,0
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.68,symbiont-bearing,spinose,0.0022
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.68,symbiont-facultative,non-spinose,0.1619
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.68,symbiont-facultative,spinose,0.0044
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.68,symbiont-obligate,spinose,0.064
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.68,undetermined,non-spinose,0
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.73,symbiont-barren,non-spinose,0.6445
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.73,symbiont-barren,spinose,0.1442
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.73,symbiont-bearing,non-spinose,0
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.73,symbiont-bearing,spinose,0.0069
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.73,symbiont-facultative,non-spinose,0.1423
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.73,symbiont-facultative,spinose,0
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.73,symbiont-obligate,spinose,0.0623
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.73,undetermined,non-spinose,0
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.78,symbiont-barren,non-spinose,0.7248
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.78,symbiont-barren,spinose,0.1229
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.78,symbiont-bearing,non-spinose,0
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.78,symbiont-bearing,spinose,0.0107
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.78,symbiont-facultative,non-spinose,0.1046
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.78,symbiont-facultative,spinose,0.0015
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.78,symbiont-obligate,spinose,0.0356
GeoB2004-2,,-30.87,14.3433,2569,South Atlantic,0.78,undetermined,non-spinose,0
GeoB2016-1,,-31.9,-1.33,3385,South Atlantic,0.18,symbiont-barren,non-spinose,0.3453
GeoB2016-1,,-31.9,-1.33,3385,South Atlantic,0.18,symbiont-barren,spinose,0.3321
GeoB2016-1,,-31.9,-1.33,3385,South Atlantic,0.18,symbiont-bearing,non-spinose,0
GeoB2016-1,,-31.9,-1.33,3385,South Atlantic,0.18,symbiont-bearing,spinose,0.0114
GeoB2016-1,,-31.9,-1.33,3385,South Atlantic,0.18,symbiont-facultative,non-spinose,0.1818
GeoB2016-1,,-31.9,-1.33,3385,South Atlantic,0.18,symbiont-facultative,spinose,0
GeoB2016-1,,-31.9,-1.33,3385,South Atlantic,0.18,symbiont-obligate,spinose,0.1225
GeoB2016-1,,-31.9,-1.33,3385,South Atlantic,0.18,undetermined,non-spinose,0.0069
GeoB2019-1,,-36.06,-8.7783,3825,South Atlantic,0.33,symbiont-barren,non-spinose,0.3927
GeoB2019-1,,-36.06,-8.7783,3825,South Atlantic,0.33,symbiont-barren,spinose,0.3755
GeoB2019-1,,-36.06,-8.7783,3825,South Atlantic,0.33,symbiont-bearing,non-spinose,0
GeoB2019-1,,-36.06,-8.7783,3825,South Atlantic,0.33,symbiont-bearing,spinose,0.0037
GeoB2019-1,,-36.06,-8.7783,3825,South Atlantic,0.33,symbiont-facultative,non-spinose,0.2068
GeoB2019-1,,-36.06,-8.7783,3825,South Atlantic,0.33,symbiont-facultative,spinose,0
GeoB2019-1,,-36.06,-8.7783,3825,South Atlantic,0.33,symbiont-obligate,spinose,0.0173
GeoB2019-1,,-36.06,-8.7783,3825,South Atlantic,0.33,undetermined,non-spinose,0.0037
GeoB2021-5,,-36.8333,-14.4033,3575,South Atlantic,0.13,symbiont-barren,non-spinose,0.3979
GeoB2021-5,,-36.8333,-14.4033,3575,South Atlantic,0.13,symbiont-barren,spinose,0.3343
GeoB2021-5,,-36.8333,-14.4033,3575,South Atlantic,0.13,symbiont-bearing,non-spinose,0
GeoB2021-5,,-36.8333,-14.4033,3575,South Atlantic,0.13,symbiont-bearing,spinose,0
GeoB2021-5,,-36.8333,-14.4033,3575,South Atlantic,0.13,symbiont-facultative,non-spinose,0.2553
GeoB2021-5,,-36.8333,-14.4033,3575,South Atlantic,0.13,symbiont-facultative,spinose,0
GeoB2021-5,,-36.8333,-14.4033,3575,South Atlantic,0.13,symbiont-obligate,spinose,0.0126
GeoB2021-5,,-36.8333,-14.4033,3575,South Atlantic,0.13,undetermined,non-spinose,0
GeoB20616-1,,-25.589,33.334,460,Indian,,symbiont-barren,non-spinose,0.249123418088935
GeoB20616-1,,-25.589,33.334,460,Indian,,symbiont-barren,spinose,0.136305584581447
GeoB20616-1,,-25.589,33.334,460,Indian,,symbiont-bearing,non-spinose,0
GeoB20616-1,,-25.589,33.334,460,Indian,,symbiont-bearing,spinose,0.0679089748055265
GeoB20616-1,,-25.589,33.334,460,Indian,,symbiont-facultative,non-spinose,0.817996052478811
GeoB20616-1,,-25.589,33.334,460,Indian,,symbiont-facultative,spinose,0
GeoB20616-1,,-25.589,33.334,460,Indian,,symbiont-obligate,spinose,0.701567398119122
GeoB20616-1,,-25.589,33.334,460,Indian,,undetermined,non-spinose,0.0270985719261581
GeoB2104-3,,-27.285,-46.373333,1503,South Atlantic,,symbiont-barren,non-spinose,0.233838284477671
GeoB2104-3,,-27.285,-46.373333,1503,South Atlantic,,symbiont-barren,spinose,0.104200275427897
GeoB2104-3,,-27.285,-46.373333,1503,South Atlantic,,symbiont-bearing,non-spinose,0.00294117647058824
GeoB2104-3,,-27.285,-46.373333,1503,South Atlantic,,symbiont-bearing,spinose,0.110603974031084
GeoB2104-3,,-27.285,-46.373333,1503,South Atlantic,,symbiont-facultative,non-spinose,0.504869171748967
GeoB2104-3,,-27.285,-46.373333,1503,South Atlantic,,symbiont-facultative,spinose,0
GeoB2104-3,,-27.285,-46.373333,1503,South Atlantic,,symbiont-obligate,spinose,1.03766476490262
GeoB2104-3,,-27.285,-46.373333,1503,South Atlantic,,undetermined,non-spinose,0
GeoB2109-1,,-27.9117,-45.8817,2504,South Atlantic,0.48,symbiont-barren,non-spinose,0.1371
GeoB2109-1,,-27.9117,-45.8817,2504,South Atlantic,0.48,symbiont-barren,spinose,0.0392
GeoB2109-1,,-27.9117,-45.8817,2504,South Atlantic,0.48,symbiont-bearing,non-spinose,0
GeoB2109-1,,-27.9117,-45.8817,2504,South Atlantic,0.48,symbiont-bearing,spinose,0.0456
GeoB2109-1,,-27.9117,-45.8817,2504,South Atlantic,0.48,symbiont-facultative,non-spinose,0.3021
GeoB2109-1,,-27.9117,-45.8817,2504,South Atlantic,0.48,symbiont-facultative,spinose,0
GeoB2109-1,,-27.9117,-45.8817,2504,South Atlantic,0.48,symbiont-obligate,spinose,0.4715
GeoB2109-1,,-27.9117,-45.8817,2504,South Atlantic,0.48,undetermined,non-spinose,0.0046
