Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Absolute Abundance
V19-281,,-3.317,4.65,4566,South Atlantic,50,symbiont-barren,non-spinose,55
V19-281,,-3.317,4.65,4566,South Atlantic,50,symbiont-barren,spinose,42
V19-281,,-3.317,4.65,4566,South Atlantic,50,symbiont-bearing,non-spinose,0
V19-281,,-3.317,4.65,4566,South Atlantic,50,symbiont-bearing,spinose,0
V19-281,,-3.317,4.65,4566,South Atlantic,50,symbiont-facultative,non-spinose,128
V19-281,,-3.317,4.65,4566,South Atlantic,50,symbiont-facultative,spinose,0
V19-281,,-3.317,4.65,4566,South Atlantic,50,symbiont-obligate,spinose,120
V19-281,,-3.317,4.65,4566,South Atlantic,50,undetermined,non-spinose,0
V19-283,,-1.283,5.533,3442,South Atlantic,79,symbiont-barren,non-spinose,120
V19-283,,-1.283,5.533,3442,South Atlantic,79,symbiont-barren,spinose,20
V19-283,,-1.283,5.533,3442,South Atlantic,79,symbiont-bearing,non-spinose,0
V19-283,,-1.283,5.533,3442,South Atlantic,79,symbiont-bearing,spinose,5
V19-283,,-1.283,5.533,3442,South Atlantic,79,symbiont-facultative,non-spinose,149
V19-283,,-1.283,5.533,3442,South Atlantic,79,symbiont-facultative,spinose,0
V19-283,,-1.283,5.533,3442,South Atlantic,79,symbiont-obligate,spinose,185
V19-283,,-1.283,5.533,3442,South Atlantic,79,undetermined,non-spinose,0
V19-29,,-3.583,-83.933,,Pacific,120,symbiont-barren,non-spinose,535
V19-29,,-3.583,-83.933,,Pacific,120,symbiont-barren,spinose,708
V19-29,,-3.583,-83.933,,Pacific,120,symbiont-bearing,non-spinose,0
V19-29,,-3.583,-83.933,,Pacific,120,symbiont-bearing,spinose,2
V19-29,,-3.583,-83.933,,Pacific,120,symbiont-facultative,non-spinose,1108
V19-29,,-3.583,-83.933,,Pacific,120,symbiont-facultative,spinose,0
V19-29,,-3.583,-83.933,,Pacific,120,symbiont-obligate,spinose,37
V19-29,,-3.583,-83.933,,Pacific,120,undetermined,non-spinose,0
V19-291,,2,-5.25,4956,North Atlantic,80,symbiont-barren,non-spinose,89
V19-291,,2,-5.25,4956,North Atlantic,80,symbiont-barren,spinose,23
V19-291,,2,-5.25,4956,North Atlantic,80,symbiont-bearing,non-spinose,0
V19-291,,2,-5.25,4956,North Atlantic,80,symbiont-bearing,spinose,1
V19-291,,2,-5.25,4956,North Atlantic,80,symbiont-facultative,non-spinose,95
V19-291,,2,-5.25,4956,North Atlantic,80,symbiont-facultative,spinose,0
V19-291,,2,-5.25,4956,North Atlantic,80,symbiont-obligate,spinose,216
V19-291,,2,-5.25,4956,North Atlantic,80,undetermined,non-spinose,0
V19-309,,31.167,-45.133,4544,North Atlantic,31,symbiont-barren,non-spinose,48
V19-309,,31.167,-45.133,4544,North Atlantic,31,symbiont-barren,spinose,33
V19-309,,31.167,-45.133,4544,North Atlantic,31,symbiont-bearing,non-spinose,0
V19-309,,31.167,-45.133,4544,North Atlantic,31,symbiont-bearing,spinose,2
V19-309,,31.167,-45.133,4544,North Atlantic,31,symbiont-facultative,non-spinose,150
V19-309,,31.167,-45.133,4544,North Atlantic,31,symbiont-facultative,spinose,3
V19-309,,31.167,-45.133,4544,North Atlantic,31,symbiont-obligate,spinose,138
V19-309,,31.167,-45.133,4544,North Atlantic,31,undetermined,non-spinose,0
V20-170,,-21.8,69.23333333,2479,Indian,0.3,symbiont-barren,non-spinose,26
V20-170,,-21.8,69.23333333,2479,Indian,0.3,symbiont-barren,spinose,6
V20-170,,-21.8,69.23333333,2479,Indian,0.3,symbiont-bearing,non-spinose,0
V20-170,,-21.8,69.23333333,2479,Indian,0.3,symbiont-bearing,spinose,22
V20-170,,-21.8,69.23333333,2479,Indian,0.3,symbiont-facultative,non-spinose,64
V20-170,,-21.8,69.23333333,2479,Indian,0.3,symbiont-facultative,spinose,0
V20-170,,-21.8,69.23333333,2479,Indian,0.3,symbiont-obligate,spinose,184
V20-170,,-21.8,69.23333333,2479,Indian,0.3,undetermined,non-spinose,0
V20-175,,-22.3,68,3526,Indian,0.3,symbiont-barren,non-spinose,24
V20-175,,-22.3,68,3526,Indian,0.3,symbiont-barren,spinose,13
V20-175,,-22.3,68,3526,Indian,0.3,symbiont-bearing,non-spinose,0
V20-175,,-22.3,68,3526,Indian,0.3,symbiont-bearing,spinose,23
V20-175,,-22.3,68,3526,Indian,0.3,symbiont-facultative,non-spinose,60
V20-175,,-22.3,68,3526,Indian,0.3,symbiont-facultative,spinose,1
V20-175,,-22.3,68,3526,Indian,0.3,symbiont-obligate,spinose,180
V20-175,,-22.3,68,3526,Indian,0.3,undetermined,non-spinose,0
V20-212,,-28.217,-10.033,3523,South Atlantic,20,symbiont-barren,non-spinose,75
V20-212,,-28.217,-10.033,3523,South Atlantic,20,symbiont-barren,spinose,10
V20-212,,-28.217,-10.033,3523,South Atlantic,20,symbiont-bearing,non-spinose,0
V20-212,,-28.217,-10.033,3523,South Atlantic,20,symbiont-bearing,spinose,21
V20-212,,-28.217,-10.033,3523,South Atlantic,20,symbiont-facultative,non-spinose,97
V20-212,,-28.217,-10.033,3523,South Atlantic,20,symbiont-facultative,spinose,0
V20-212,,-28.217,-10.033,3523,South Atlantic,20,symbiont-obligate,spinose,145
V20-212,,-28.217,-10.033,3523,South Atlantic,20,undetermined,non-spinose,1
V20-227,,-4.233,-34.633,3812,South Atlantic,80,symbiont-barren,non-spinose,48
V20-227,,-4.233,-34.633,3812,South Atlantic,80,symbiont-barren,spinose,2
V20-227,,-4.233,-34.633,3812,South Atlantic,80,symbiont-bearing,non-spinose,0
V20-227,,-4.233,-34.633,3812,South Atlantic,80,symbiont-bearing,spinose,1
V20-227,,-4.233,-34.633,3812,South Atlantic,80,symbiont-facultative,non-spinose,99
V20-227,,-4.233,-34.633,3812,South Atlantic,80,symbiont-facultative,spinose,0
V20-227,,-4.233,-34.633,3812,South Atlantic,80,symbiont-obligate,spinose,194
V20-227,,-4.233,-34.633,3812,South Atlantic,80,undetermined,non-spinose,0
V20-228,,-2.483,-36.417,3676,South Atlantic,61,symbiont-barren,non-spinose,15
V20-228,,-2.483,-36.417,3676,South Atlantic,61,symbiont-barren,spinose,1
V20-228,,-2.483,-36.417,3676,South Atlantic,61,symbiont-bearing,non-spinose,0
V20-228,,-2.483,-36.417,3676,South Atlantic,61,symbiont-bearing,spinose,8
V20-228,,-2.483,-36.417,3676,South Atlantic,61,symbiont-facultative,non-spinose,80
V20-228,,-2.483,-36.417,3676,South Atlantic,61,symbiont-facultative,spinose,0
V20-228,,-2.483,-36.417,3676,South Atlantic,61,symbiont-obligate,spinose,354
V20-228,,-2.483,-36.417,3676,South Atlantic,61,undetermined,non-spinose,0
V20-241,,22.133,-41.5,4372,North Atlantic,30,symbiont-barren,non-spinose,29
V20-241,,22.133,-41.5,4372,North Atlantic,30,symbiont-barren,spinose,4
V20-241,,22.133,-41.5,4372,North Atlantic,30,symbiont-bearing,non-spinose,0
V20-241,,22.133,-41.5,4372,North Atlantic,30,symbiont-bearing,spinose,37
V20-241,,22.133,-41.5,4372,North Atlantic,30,symbiont-facultative,non-spinose,45
V20-241,,22.133,-41.5,4372,North Atlantic,30,symbiont-facultative,spinose,1
V20-241,,22.133,-41.5,4372,North Atlantic,30,symbiont-obligate,spinose,267
V20-241,,22.133,-41.5,4372,North Atlantic,30,undetermined,non-spinose,0
V20-242,,23.367,-43.65,4565,North Atlantic,29,symbiont-barren,non-spinose,15
V20-242,,23.367,-43.65,4565,North Atlantic,29,symbiont-barren,spinose,3
V20-242,,23.367,-43.65,4565,North Atlantic,29,symbiont-bearing,non-spinose,0
V20-242,,23.367,-43.65,4565,North Atlantic,29,symbiont-bearing,spinose,33
V20-242,,23.367,-43.65,4565,North Atlantic,29,symbiont-facultative,non-spinose,60
V20-242,,23.367,-43.65,4565,North Atlantic,29,symbiont-facultative,spinose,0
V20-242,,23.367,-43.65,4565,North Atlantic,29,symbiont-obligate,spinose,266
V20-242,,23.367,-43.65,4565,North Atlantic,29,undetermined,non-spinose,0
V22-026,,8.717,-41.25,3720,North Atlantic,40,symbiont-barren,non-spinose,49
V22-026,,8.717,-41.25,3720,North Atlantic,40,symbiont-barren,spinose,10
V22-026,,8.717,-41.25,3720,North Atlantic,40,symbiont-bearing,non-spinose,0
V22-026,,8.717,-41.25,3720,North Atlantic,40,symbiont-bearing,spinose,2
V22-026,,8.717,-41.25,3720,North Atlantic,40,symbiont-facultative,non-spinose,72
V22-026,,8.717,-41.25,3720,North Atlantic,40,symbiont-facultative,spinose,0
V22-026,,8.717,-41.25,3720,North Atlantic,40,symbiont-obligate,spinose,270
V22-026,,8.717,-41.25,3720,North Atlantic,40,undetermined,non-spinose,0
V22-038,,-9.55,-34.25,3797,South Atlantic,37.5,symbiont-barren,non-spinose,15
V22-038,,-9.55,-34.25,3797,South Atlantic,37.5,symbiont-barren,spinose,3
V22-038,,-9.55,-34.25,3797,South Atlantic,37.5,symbiont-bearing,non-spinose,0
V22-038,,-9.55,-34.25,3797,South Atlantic,37.5,symbiont-bearing,spinose,0
V22-038,,-9.55,-34.25,3797,South Atlantic,37.5,symbiont-facultative,non-spinose,21
V22-038,,-9.55,-34.25,3797,South Atlantic,37.5,symbiont-facultative,spinose,0
V22-038,,-9.55,-34.25,3797,South Atlantic,37.5,symbiont-obligate,spinose,318
V22-038,,-9.55,-34.25,3797,South Atlantic,37.5,undetermined,non-spinose,0
V22-038,,-9.55,-34.25,3797,South Atlantic,40,symbiont-barren,non-spinose,12
V22-038,,-9.55,-34.25,3797,South Atlantic,40,symbiont-barren,spinose,0
V22-038,,-9.55,-34.25,3797,South Atlantic,40,symbiont-bearing,non-spinose,0
V22-038,,-9.55,-34.25,3797,South Atlantic,40,symbiont-bearing,spinose,6
V22-038,,-9.55,-34.25,3797,South Atlantic,40,symbiont-facultative,non-spinose,35
V22-038,,-9.55,-34.25,3797,South Atlantic,40,symbiont-facultative,spinose,0
V22-038,,-9.55,-34.25,3797,South Atlantic,40,symbiont-obligate,spinose,394
V22-038,,-9.55,-34.25,3797,South Atlantic,40,undetermined,non-spinose,0
V22-168,,-17.467,-5.183,4625,South Atlantic,31,symbiont-barren,non-spinose,115
V22-168,,-17.467,-5.183,4625,South Atlantic,31,symbiont-barren,spinose,10
V22-168,,-17.467,-5.183,4625,South Atlantic,31,symbiont-bearing,non-spinose,0
V22-168,,-17.467,-5.183,4625,South Atlantic,31,symbiont-bearing,spinose,0
V22-168,,-17.467,-5.183,4625,South Atlantic,31,symbiont-facultative,non-spinose,161
V22-168,,-17.467,-5.183,4625,South Atlantic,31,symbiont-facultative,spinose,0
V22-168,,-17.467,-5.183,4625,South Atlantic,31,symbiont-obligate,spinose,92
V22-168,,-17.467,-5.183,4625,South Atlantic,31,undetermined,non-spinose,3
V22-171,,-13.1,-9.333,4155,South Atlantic,20,symbiont-barren,non-spinose,94
V22-171,,-13.1,-9.333,4155,South Atlantic,20,symbiont-barren,spinose,23
V22-171,,-13.1,-9.333,4155,South Atlantic,20,symbiont-bearing,non-spinose,0
V22-171,,-13.1,-9.333,4155,South Atlantic,20,symbiont-bearing,spinose,19
V22-171,,-13.1,-9.333,4155,South Atlantic,20,symbiont-facultative,non-spinose,166
V22-171,,-13.1,-9.333,4155,South Atlantic,20,symbiont-facultative,spinose,0
V22-171,,-13.1,-9.333,4155,South Atlantic,20,symbiont-obligate,spinose,360
V22-171,,-13.1,-9.333,4155,South Atlantic,20,undetermined,non-spinose,1
V22-172,,-12.667,-9.817,4127,South Atlantic,20,symbiont-barren,non-spinose,103
V22-172,,-12.667,-9.817,4127,South Atlantic,20,symbiont-barren,spinose,19
V22-172,,-12.667,-9.817,4127,South Atlantic,20,symbiont-bearing,non-spinose,0
V22-172,,-12.667,-9.817,4127,South Atlantic,20,symbiont-bearing,spinose,19
V22-172,,-12.667,-9.817,4127,South Atlantic,20,symbiont-facultative,non-spinose,178
V22-172,,-12.667,-9.817,4127,South Atlantic,20,symbiont-facultative,spinose,1
V22-172,,-12.667,-9.817,4127,South Atlantic,20,symbiont-obligate,spinose,372
V22-172,,-12.667,-9.817,4127,South Atlantic,20,undetermined,non-spinose,1
V22-177,,-7.75,-14.601,3290,South Atlantic,63,symbiont-barren,non-spinose,72
V22-177,,-7.75,-14.601,3290,South Atlantic,63,symbiont-barren,spinose,23
V22-177,,-7.75,-14.601,3290,South Atlantic,63,symbiont-bearing,non-spinose,0
V22-177,,-7.75,-14.601,3290,South Atlantic,63,symbiont-bearing,spinose,11
V22-177,,-7.75,-14.601,3290,South Atlantic,63,symbiont-facultative,non-spinose,137
V22-177,,-7.75,-14.601,3290,South Atlantic,63,symbiont-facultative,spinose,0
V22-177,,-7.75,-14.601,3290,South Atlantic,63,symbiont-obligate,spinose,129
V22-177,,-7.75,-14.601,3290,South Atlantic,63,undetermined,non-spinose,0
V22-177,,-7.75,-14.601,3290,South Atlantic,70,symbiont-barren,non-spinose,87
V22-177,,-7.75,-14.601,3290,South Atlantic,70,symbiont-barren,spinose,11
V22-177,,-7.75,-14.601,3290,South Atlantic,70,symbiont-bearing,non-spinose,0
V22-177,,-7.75,-14.601,3290,South Atlantic,70,symbiont-bearing,spinose,10
V22-177,,-7.75,-14.601,3290,South Atlantic,70,symbiont-facultative,non-spinose,136
V22-177,,-7.75,-14.601,3290,South Atlantic,70,symbiont-facultative,spinose,0
V22-177,,-7.75,-14.601,3290,South Atlantic,70,symbiont-obligate,spinose,192
V22-177,,-7.75,-14.601,3290,South Atlantic,70,undetermined,non-spinose,0
V22-182,,-0.535,-17.267,3614,South Atlantic,71,symbiont-barren,non-spinose,174
V22-182,,-0.535,-17.267,3614,South Atlantic,71,symbiont-barren,spinose,28
V22-182,,-0.535,-17.267,3614,South Atlantic,71,symbiont-bearing,non-spinose,0
V22-182,,-0.535,-17.267,3614,South Atlantic,71,symbiont-bearing,spinose,1
V22-182,,-0.535,-17.267,3614,South Atlantic,71,symbiont-facultative,non-spinose,205
V22-182,,-0.535,-17.267,3614,South Atlantic,71,symbiont-facultative,spinose,0
V22-182,,-0.535,-17.267,3614,South Atlantic,71,symbiont-obligate,spinose,97
V22-182,,-0.535,-17.267,3614,South Atlantic,71,undetermined,non-spinose,0
V22-182,,-0.535,-17.267,3614,South Atlantic,72,symbiont-barren,non-spinose,101
V22-182,,-0.535,-17.267,3614,South Atlantic,72,symbiont-barren,spinose,22
V22-182,,-0.535,-17.267,3614,South Atlantic,72,symbiont-bearing,non-spinose,0
V22-182,,-0.535,-17.267,3614,South Atlantic,72,symbiont-bearing,spinose,1
V22-182,,-0.535,-17.267,3614,South Atlantic,72,symbiont-facultative,non-spinose,151
V22-182,,-0.535,-17.267,3614,South Atlantic,72,symbiont-facultative,spinose,0
V22-182,,-0.535,-17.267,3614,South Atlantic,72,symbiont-obligate,spinose,65
V22-182,,-0.535,-17.267,3614,South Atlantic,72,undetermined,non-spinose,0
V22-186,,3.383,-20.117,4471,North Atlantic,30,symbiont-barren,non-spinose,122
V22-186,,3.383,-20.117,4471,North Atlantic,30,symbiont-barren,spinose,7
V22-186,,3.383,-20.117,4471,North Atlantic,30,symbiont-bearing,non-spinose,0
V22-186,,3.383,-20.117,4471,North Atlantic,30,symbiont-bearing,spinose,2
V22-186,,3.383,-20.117,4471,North Atlantic,30,symbiont-facultative,non-spinose,247
V22-186,,3.383,-20.117,4471,North Atlantic,30,symbiont-facultative,spinose,0
V22-186,,3.383,-20.117,4471,North Atlantic,30,symbiont-obligate,spinose,240
V22-186,,3.383,-20.117,4471,North Atlantic,30,undetermined,non-spinose,0
V22-188,,4.667,-20.917,2600,North Atlantic,30,symbiont-barren,non-spinose,80
V22-188,,4.667,-20.917,2600,North Atlantic,30,symbiont-barren,spinose,26
V22-188,,4.667,-20.917,2600,North Atlantic,30,symbiont-bearing,non-spinose,0
V22-188,,4.667,-20.917,2600,North Atlantic,30,symbiont-bearing,spinose,39
V22-188,,4.667,-20.917,2600,North Atlantic,30,symbiont-facultative,non-spinose,177
V22-188,,4.667,-20.917,2600,North Atlantic,30,symbiont-facultative,spinose,0
V22-188,,4.667,-20.917,2600,North Atlantic,30,symbiont-obligate,spinose,375
V22-188,,4.667,-20.917,2600,North Atlantic,30,undetermined,non-spinose,0
V22-196,,13.833,-18.951,3728,North Atlantic,70,symbiont-barren,non-spinose,83
V22-196,,13.833,-18.951,3728,North Atlantic,70,symbiont-barren,spinose,58
V22-196,,13.833,-18.951,3728,North Atlantic,70,symbiont-bearing,non-spinose,0
V22-196,,13.833,-18.951,3728,North Atlantic,70,symbiont-bearing,spinose,3
V22-196,,13.833,-18.951,3728,North Atlantic,70,symbiont-facultative,non-spinose,174
V22-196,,13.833,-18.951,3728,North Atlantic,70,symbiont-facultative,spinose,0
V22-196,,13.833,-18.951,3728,North Atlantic,70,symbiont-obligate,spinose,76
V22-196,,13.833,-18.951,3728,North Atlantic,70,undetermined,non-spinose,0
V22-222,,28.933,-43.65,3197,North Atlantic,58,symbiont-barren,non-spinose,47
V22-222,,28.933,-43.65,3197,North Atlantic,58,symbiont-barren,spinose,9
V22-222,,28.933,-43.65,3197,North Atlantic,58,symbiont-bearing,non-spinose,0
V22-222,,28.933,-43.65,3197,North Atlantic,58,symbiont-bearing,spinose,35
V22-222,,28.933,-43.65,3197,North Atlantic,58,symbiont-facultative,non-spinose,82
V22-222,,28.933,-43.65,3197,North Atlantic,58,symbiont-facultative,spinose,0
V22-222,,28.933,-43.65,3197,North Atlantic,58,symbiont-obligate,spinose,283
V22-222,,28.933,-43.65,3197,North Atlantic,58,undetermined,non-spinose,0
V23-042,,62.183,-27.933,1514,North Atlantic,70,symbiont-barren,non-spinose,253
V23-042,,62.183,-27.933,1514,North Atlantic,70,symbiont-barren,spinose,13
V23-042,,62.183,-27.933,1514,North Atlantic,70,symbiont-bearing,non-spinose,0
V23-042,,62.183,-27.933,1514,North Atlantic,70,symbiont-bearing,spinose,0
V23-042,,62.183,-27.933,1514,North Atlantic,70,symbiont-facultative,non-spinose,2
V23-042,,62.183,-27.933,1514,North Atlantic,70,symbiont-facultative,spinose,0
V23-042,,62.183,-27.933,1514,North Atlantic,70,symbiont-obligate,spinose,1
V23-042,,62.183,-27.933,1514,North Atlantic,70,undetermined,non-spinose,0
V23-082,,52.584,-21.933,3974,North Atlantic,110,symbiont-barren,non-spinose,531
V23-082,,52.584,-21.933,3974,North Atlantic,110,symbiont-barren,spinose,7
V23-082,,52.584,-21.933,3974,North Atlantic,110,symbiont-bearing,non-spinose,0
V23-082,,52.584,-21.933,3974,North Atlantic,110,symbiont-bearing,spinose,0
V23-082,,52.584,-21.933,3974,North Atlantic,110,symbiont-facultative,non-spinose,1
V23-082,,52.584,-21.933,3974,North Atlantic,110,symbiont-facultative,spinose,0
V23-082,,52.584,-21.933,3974,North Atlantic,110,symbiont-obligate,spinose,0
V23-082,,52.584,-21.933,3974,North Atlantic,110,undetermined,non-spinose,0
V23-083,,49.868,-24.25,3871,North Atlantic,99,symbiont-barren,non-spinose,440
V23-083,,49.868,-24.25,3871,North Atlantic,99,symbiont-barren,spinose,5
V23-083,,49.868,-24.25,3871,North Atlantic,99,symbiont-bearing,non-spinose,0
V23-083,,49.868,-24.25,3871,North Atlantic,99,symbiont-bearing,spinose,0
V23-083,,49.868,-24.25,3871,North Atlantic,99,symbiont-facultative,non-spinose,0
V23-083,,49.868,-24.25,3871,North Atlantic,99,symbiont-facultative,spinose,0
V23-083,,49.868,-24.25,3871,North Atlantic,99,symbiont-obligate,spinose,0
V23-083,,49.868,-24.25,3871,North Atlantic,99,undetermined,non-spinose,0
V23-084,,46.001,-16.917,4513,North Atlantic,81,symbiont-barren,non-spinose,243
V23-084,,46.001,-16.917,4513,North Atlantic,81,symbiont-barren,spinose,30
V23-084,,46.001,-16.917,4513,North Atlantic,81,symbiont-bearing,non-spinose,0
V23-084,,46.001,-16.917,4513,North Atlantic,81,symbiont-bearing,spinose,0
V23-084,,46.001,-16.917,4513,North Atlantic,81,symbiont-facultative,non-spinose,17
V23-084,,46.001,-16.917,4513,North Atlantic,81,symbiont-facultative,spinose,0
V23-084,,46.001,-16.917,4513,North Atlantic,81,symbiont-obligate,spinose,1
V23-084,,46.001,-16.917,4513,North Atlantic,81,undetermined,non-spinose,0
V23-091,,29.583,-28.567,2758,North Atlantic,30,symbiont-barren,non-spinose,72
V23-091,,29.583,-28.567,2758,North Atlantic,30,symbiont-barren,spinose,23
V23-091,,29.583,-28.567,2758,North Atlantic,30,symbiont-bearing,non-spinose,0
V23-091,,29.583,-28.567,2758,North Atlantic,30,symbiont-bearing,spinose,12
V23-091,,29.583,-28.567,2758,North Atlantic,30,symbiont-facultative,non-spinose,95
V23-091,,29.583,-28.567,2758,North Atlantic,30,symbiont-facultative,spinose,0
V23-091,,29.583,-28.567,2758,North Atlantic,30,symbiont-obligate,spinose,162
V23-091,,29.583,-28.567,2758,North Atlantic,30,undetermined,non-spinose,0
V23-098,,23.117,-19.3,3506,North Atlantic,70,symbiont-barren,non-spinose,164
V23-098,,23.117,-19.3,3506,North Atlantic,70,symbiont-barren,spinose,90
V23-098,,23.117,-19.3,3506,North Atlantic,70,symbiont-bearing,non-spinose,0
V23-098,,23.117,-19.3,3506,North Atlantic,70,symbiont-bearing,spinose,0
V23-098,,23.117,-19.3,3506,North Atlantic,70,symbiont-facultative,non-spinose,29
V23-098,,23.117,-19.3,3506,North Atlantic,70,symbiont-facultative,spinose,1
V23-098,,23.117,-19.3,3506,North Atlantic,70,symbiont-obligate,spinose,21
V23-098,,23.117,-19.3,3506,North Atlantic,70,undetermined,non-spinose,0
V23-110,,17.633,-45.867,3746,North Atlantic,26,symbiont-barren,non-spinose,11
V23-110,,17.633,-45.867,3746,North Atlantic,26,symbiont-barren,spinose,0
V23-110,,17.633,-45.867,3746,North Atlantic,26,symbiont-bearing,non-spinose,0
V23-110,,17.633,-45.867,3746,North Atlantic,26,symbiont-bearing,spinose,12
V23-110,,17.633,-45.867,3746,North Atlantic,26,symbiont-facultative,non-spinose,61
V23-110,,17.633,-45.867,3746,North Atlantic,26,symbiont-facultative,spinose,0
V23-110,,17.633,-45.867,3746,North Atlantic,26,symbiont-obligate,spinose,285
V23-110,,17.633,-45.867,3746,North Atlantic,26,undetermined,non-spinose,0
V24-001,,36.5,-73.5,3012,North Atlantic,265,symbiont-barren,non-spinose,127
V24-001,,36.5,-73.5,3012,North Atlantic,265,symbiont-barren,spinose,45
V24-001,,36.5,-73.5,3012,North Atlantic,265,symbiont-bearing,non-spinose,0
V24-001,,36.5,-73.5,3012,North Atlantic,265,symbiont-bearing,spinose,2
V24-001,,36.5,-73.5,3012,North Atlantic,265,symbiont-facultative,non-spinose,86
V24-001,,36.5,-73.5,3012,North Atlantic,265,symbiont-facultative,spinose,0
V24-001,,36.5,-73.5,3012,North Atlantic,265,symbiont-obligate,spinose,36
V24-001,,36.5,-73.5,3012,North Atlantic,265,undetermined,non-spinose,0
V24-028,,15.317,-77.95,2274,North Atlantic,60,symbiont-barren,non-spinose,16
V24-028,,15.317,-77.95,2274,North Atlantic,60,symbiont-barren,spinose,2
V24-028,,15.317,-77.95,2274,North Atlantic,60,symbiont-bearing,non-spinose,0
V24-028,,15.317,-77.95,2274,North Atlantic,60,symbiont-bearing,spinose,11
V24-028,,15.317,-77.95,2274,North Atlantic,60,symbiont-facultative,non-spinose,68
V24-028,,15.317,-77.95,2274,North Atlantic,60,symbiont-facultative,spinose,0
V24-028,,15.317,-77.95,2274,North Atlantic,60,symbiont-obligate,spinose,255
V24-028,,15.317,-77.95,2274,North Atlantic,60,undetermined,non-spinose,0
V24-157,,-14.95,147.92,1212,Pacific,0.3,symbiont-barren,non-spinose,5
V24-157,,-14.95,147.92,1212,Pacific,0.3,symbiont-barren,spinose,14
V24-157,,-14.95,147.92,1212,Pacific,0.3,symbiont-bearing,non-spinose,0
V24-157,,-14.95,147.92,1212,Pacific,0.3,symbiont-bearing,spinose,8
V24-157,,-14.95,147.92,1212,Pacific,0.3,symbiont-facultative,non-spinose,112
V24-157,,-14.95,147.92,1212,Pacific,0.3,symbiont-facultative,spinose,0
V24-157,,-14.95,147.92,1212,Pacific,0.3,symbiont-obligate,spinose,272
V24-157,,-14.95,147.92,1212,Pacific,0.3,undetermined,non-spinose,0
V24-161,,-18.2,151.45,1670,Pacific,0.5,symbiont-barren,non-spinose,11
V24-161,,-18.2,151.45,1670,Pacific,0.5,symbiont-barren,spinose,15
V24-161,,-18.2,151.45,1670,Pacific,0.5,symbiont-bearing,non-spinose,0
V24-161,,-18.2,151.45,1670,Pacific,0.5,symbiont-bearing,spinose,11
V24-161,,-18.2,151.45,1670,Pacific,0.5,symbiont-facultative,non-spinose,63
V24-161,,-18.2,151.45,1670,Pacific,0.5,symbiont-facultative,spinose,0
V24-161,,-18.2,151.45,1670,Pacific,0.5,symbiont-obligate,spinose,187
V24-161,,-18.2,151.45,1670,Pacific,0.5,undetermined,non-spinose,1
V24-170,,-13.52,146.88,2243,Pacific,0.4,symbiont-barren,non-spinose,16
V24-170,,-13.52,146.88,2243,Pacific,0.4,symbiont-barren,spinose,12
V24-170,,-13.52,146.88,2243,Pacific,0.4,symbiont-bearing,non-spinose,0
V24-170,,-13.52,146.88,2243,Pacific,0.4,symbiont-bearing,spinose,6
V24-170,,-13.52,146.88,2243,Pacific,0.4,symbiont-facultative,non-spinose,96
V24-170,,-13.52,146.88,2243,Pacific,0.4,symbiont-facultative,spinose,0
V24-170,,-13.52,146.88,2243,Pacific,0.4,symbiont-obligate,spinose,273
V24-170,,-13.52,146.88,2243,Pacific,0.4,undetermined,non-spinose,0
V24-184,,-12.87,146.2,2708,Pacific,0.3,symbiont-barren,non-spinose,14
V24-184,,-12.87,146.2,2708,Pacific,0.3,symbiont-barren,spinose,3
V24-184,,-12.87,146.2,2708,Pacific,0.3,symbiont-bearing,non-spinose,0
V24-184,,-12.87,146.2,2708,Pacific,0.3,symbiont-bearing,spinose,3
V24-184,,-12.87,146.2,2708,Pacific,0.3,symbiont-facultative,non-spinose,101
V24-184,,-12.87,146.2,2708,Pacific,0.3,symbiont-facultative,spinose,0
V24-184,,-12.87,146.2,2708,Pacific,0.3,symbiont-obligate,spinose,218
V24-184,,-12.87,146.2,2708,Pacific,0.3,undetermined,non-spinose,0
V24-221,,-32.033,-2.817,4204,South Atlantic,30,symbiont-barren,non-spinose,107
V24-221,,-32.033,-2.817,4204,South Atlantic,30,symbiont-barren,spinose,34
V24-221,,-32.033,-2.817,4204,South Atlantic,30,symbiont-bearing,non-spinose,0
V24-221,,-32.033,-2.817,4204,South Atlantic,30,symbiont-bearing,spinose,0
V24-221,,-32.033,-2.817,4204,South Atlantic,30,symbiont-facultative,non-spinose,97
V24-221,,-32.033,-2.817,4204,South Atlantic,30,symbiont-facultative,spinose,0
V24-221,,-32.033,-2.817,4204,South Atlantic,30,symbiont-obligate,spinose,120
V24-221,,-32.033,-2.817,4204,South Atlantic,30,undetermined,non-spinose,1
V24-229,,-34.45,-10.6,4202,South Atlantic,30,symbiont-barren,non-spinose,136
V24-229,,-34.45,-10.6,4202,South Atlantic,30,symbiont-barren,spinose,65
V24-229,,-34.45,-10.6,4202,South Atlantic,30,symbiont-bearing,non-spinose,0
V24-229,,-34.45,-10.6,4202,South Atlantic,30,symbiont-bearing,spinose,0
V24-229,,-34.45,-10.6,4202,South Atlantic,30,symbiont-facultative,non-spinose,62
V24-229,,-34.45,-10.6,4202,South Atlantic,30,symbiont-facultative,spinose,0
V24-229,,-34.45,-10.6,4202,South Atlantic,30,symbiont-obligate,spinose,66
V24-229,,-34.45,-10.6,4202,South Atlantic,30,undetermined,non-spinose,0
