Core,CoringDevice,Latitude,Longitude,WaterDepth_m,Ocean,SampleLabel,SampleDepthTop_m,SampleDepthBottom_m,SampleDepthMid_m,CalendarAge_cal_ky_BP,ChronozoneLevel,SedimentationRate_cm_ky,Laboratory,Publication,ChronologySource,AddedBy,DateOfAddition,Source,TaxonomicNotes,Count,QCNote,Dentigloborotalia_anfracta,Globorotalia_cavernula,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii,Globorotalia_scitula,Globorotalia_truncatulinoides,Globorotalia_tumida,Globorotalia_ungulata,Globorotalia_theyeri,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Berggrenia_pumilio,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Globigerinella_adamsi,Turborotalita_quinqueloba,Turborotalita_humilis,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Candeina_nitida,Globigerinita_glutinata,Globigerinita_uvula,Globigerinita_minuta,Tenuitella_iota,Hastigerina_pelagica,Hastigerinella_digitata,Globorotalia_menardii_Globorotalia_tumida,Globigerinoides_ruber_Globigerinoides_white,Turborotalita_humilis_Berggrenia_pumilio,Globorotalia_truncatulinoides_dextral_coiling,Globorotalia_truncatulinoides_sinistral_coiling,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Turborotalita_quinqueloba_dextral_coiling,Turborotalita_quinqueloba_sinistral_coiling,unidentified,siteID,sampleID,isCounts,inMARGO
V25-56,NA,-3.55,-35.23,3512,South Atlantic,NA,0.62,NA,NA,NA,2,NA,NA,Cannot trace citation (NA). Cite MARGO (10.1038/ngeo411) instead.,NA,NA,NA,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,2.7,0,0.7,1,9.3,0,0,0,1.3,17.6,5,0.3,0,0,0,0,3.7,0,0.3,13,19.3,10.3,0.3,0.7,0.3,1.3,0,0,0.3,0,0.7,0,0,12,0,0,0,0,0,0.7,32.3,0,9,0.3,5.6,4.7,NA,NA,0,LGM_0165,LGM_0165_13,FALSE,TRUE
RC24-16,NA,-5.038,-10.19,3543,South Atlantic,NA,0.66,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,4.1,0,0,0,0.8,0,0,0,19.7,18.5,7.9,0.5,0,0,0,0,14.1,4.4,0,3.1,6.2,10.2,0.3,3.3,0,1.3,2.1,0,0,0,0,0,0,3.1,0,0,0,0,0,0,9.3,0,0.8,0,5.1,5.1,0,0,0,LGM_0166,LGM_0166_1,FALSE,TRUE
RC24-16,NA,-5.038,-10.19,3543,South Atlantic,NA,0.69,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,4,0,0,0.3,0.6,0,0,0,19.7,18.6,6.3,0,0.6,0,0,0,11.7,2.3,0.3,5.7,10.6,7.4,0,4,0,2.3,1.1,0,0,0,0.6,0,0,2.9,0,0,0,0,0,0,16.3,0,0.6,0,3.7,3.7,0,0,0,LGM_0166,LGM_0166_2,FALSE,TRUE
RC24-16,NA,-5.038,-10.19,3543,South Atlantic,NA,0.72,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,3.6,0,0.3,0.5,1,0,0,0,22.1,20.3,8.8,0,0.3,0,0,0,10.9,3.6,0.3,3.1,6.2,7.5,0,2.6,0.3,1.8,1.3,0,0,0,0,0,0,4.4,0,0,0,0,0,0.3,9.3,0,1,0,4.9,2.6,0,0,0,LGM_0166,LGM_0166_3,FALSE,TRUE
RC24-16,NA,-5.038,-10.19,3543,South Atlantic,NA,0.75,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,4.3,0,0,0,1.3,0,0,0,20.4,17.1,8.7,0.5,0.3,0,0,0,7.7,3.6,0.3,3.6,8.2,10.9,0,5.4,0.3,3.1,0.8,0,0,0,0,0,0,3.6,0,0,0,0,0,0,11.8,0,1.3,0,4.8,6.1,0,0,0,LGM_0166,LGM_0166_4,FALSE,TRUE
RC24-16,NA,-5.038,-10.19,3543,South Atlantic,NA,0.78,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,1.6,0,0.5,0,1.4,0,0,0,21,22.3,8.4,0.3,0.3,0,0,0,4.9,0.8,0,3.3,13.1,11.5,0,2.7,0,1.6,1.1,0,0.3,0,0,0,0,4.4,0,0,0,0,0,0.5,16.4,0,1.4,0,4.4,7.1,NA,NA,0,LGM_0166,LGM_0166_5,FALSE,TRUE
V22-174,NA,-10.07,-12.82,2630,South Atlantic,NA,0.55,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,2,0,0,1.4,8.3,0,0,0,7.2,6.9,9.5,0,0,0,0,0,1.1,8.3,0,5.2,15.5,9.8,1.7,1.1,0.3,4.6,0.6,0,0,0,8,0,0.6,6.9,0,0,0,0,0,0,20.7,0,8,0.3,4.9,4.9,0,0,0,LGM_0167,LGM_0167_1,FALSE,TRUE
V22-174,NA,-10.07,-12.82,2630,South Atlantic,NA,0.57,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,1.9,0,0,1.7,5,0,0,0,7.8,9.2,5.6,0,0.3,0,0,0,3.6,4.7,0,4.2,22.6,9.5,1.7,0.8,0.6,4.2,1.1,0,0,0.3,6.1,0,0,7.5,0,0,0,0,0,0,26.8,0.3,4.7,0.3,5.3,4.2,0,0,0,LGM_0167,LGM_0167_2,FALSE,TRUE
V22-174,NA,-10.07,-12.82,2630,South Atlantic,NA,0.6,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,3.1,0,0.3,1.7,4.5,0,0,0,9.3,11,6.8,0,0,0,0,0,4,5.9,0,4,19.3,10.2,0.8,0.8,0.3,4.8,1.1,0,0,0,3.4,0,0.6,7.6,0,0,0,0,0,0.3,23.3,0,4.2,0.3,4.5,5.7,0,0,0,LGM_0167,LGM_0167_3,FALSE,TRUE
V22-174,NA,-10.07,-12.82,2630,South Atlantic,NA,0.6,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,2.1,0,0.2,1.2,4.6,0.2,0,0,7,8.7,6.6,0.2,0,0,0,0,10.7,2.5,2.5,4.6,18,8.7,1.6,0.8,0.8,4.3,2.1,0,0,0.2,2.7,0,0,8.9,0,0,0,0,0,0.4,22.6,0.2,4.3,0.2,3.3,5.4,0,0,0,LGM_0167,LGM_0167_4,FALSE,TRUE
RC13-228,NA,-22.33,11.198,3204,South Atlantic,NA,1.1,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0.3,0,0,0,0,3.6,0,46.9,23.9,0,0,0,0,15.5,0,0,0,0,0,0,0.6,0,0,1.6,0,7.1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0168,LGM_0168_1,FALSE,TRUE
RC13-228,NA,-22.33,11.198,3204,South Atlantic,NA,1.15,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0.3,0,0,0,19,0,38,10.2,0,0,0,0,21,0,0,0,3,0.6,0.3,0,0.3,0.3,1,0,2.6,0,0,0,0,3.3,0,0,0,0,0,0,3,0,0,0.3,0.3,0.3,NA,NA,0,LGM_0168,LGM_0168_2,FALSE,TRUE
RC13-228,NA,-22.33,11.198,3204,South Atlantic,NA,1.2,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0.6,0,0,0,0,0,0,9.6,0,43.6,16.4,0,0,0,0,20.8,0.3,0,0,1.8,0,0,0.6,0,0,0.9,0,2.3,0,0,0,0,3.2,0,0,0,0,0,0,1.8,0,0,0,0,0,NA,NA,0,LGM_0168,LGM_0168_3,FALSE,TRUE
RC13-228,NA,-22.33,11.198,3204,South Atlantic,NA,1.25,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,7.1,0.3,39.5,20.9,0,0,0,0,20.6,0.3,0,0,1.9,0,0,0.3,0,0,0,0,6.8,0,0,0,0,2.3,0,0,0,0,0,0,1.9,0,0,0,0,0,NA,NA,0,LGM_0168,LGM_0168_4,FALSE,TRUE
RC13-228,NA,-22.33,11.198,3204,South Atlantic,NA,1.3,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0.3,0,0,0,4.6,0,59.9,15.5,0,0,0,0,13.8,0,0,0,1.6,0,0,0.3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1.6,0,0,0.3,0,0,NA,NA,0,LGM_0168,LGM_0168_5,FALSE,TRUE
RC13-228,NA,-22.33,11.198,3204,South Atlantic,NA,1.35,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0.2,0,0,0,0,1.9,0,49,33,0,0,0,0,12.4,0,0,0,1.2,0,0,0,0,0,0,0,0.5,0,0,0,0,1.7,0,0,0,0,0,0,1.2,0,0,0,0,0,NA,NA,0,LGM_0168,LGM_0168_6,FALSE,TRUE
RC13-229,NA,-25.49,11.307,4191,South Atlantic,NA,0.52,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0.5,0,0,0.6,0,0,0,21.1,0,69.7,2.5,0,0,0,0,2.9,0,0,0,1.9,0.4,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0.1,0.5,0,0.4,0,0,0,LGM_0169,LGM_0169_1,FALSE,TRUE
RC13-229,NA,-25.49,11.307,4191,South Atlantic,NA,0.55,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0.7,0,0.1,1,0,0,0,13.8,0.5,67.6,0.9,0.1,0,0,0,10.6,0,0,0,2.1,0,0,0.4,0.1,0.5,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,2.1,0,0.6,0.4,0,0,NA,NA,0,LGM_0169,LGM_0169_2,FALSE,TRUE
RC13-229,NA,-25.49,11.307,4191,South Atlantic,NA,0.58,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0.5,0,0,1,0,0,0,6.3,1.8,78.3,1.6,0,0,0,0,7.1,0,0,0.3,0.3,0.8,0,0,0,0.3,0,0,0.5,0,0,0,0,1.3,0,0,0,0,0,0,0.6,0,0.3,0.8,0,0.8,NA,NA,0,LGM_0169,LGM_0169_3,FALSE,TRUE
RC13-229,NA,-25.49,11.307,4191,South Atlantic,NA,0.6,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,1.1,0,0,0.7,0,0,0,9.4,0.9,71.9,3.6,0,0,0,0,10.5,0.2,0,0,0,0,0,0,0,0.2,0,0,0.9,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.4,0.2,0,0,NA,NA,0,LGM_0169,LGM_0169_4,FALSE,TRUE
RC11-86,NA,-35.78,18.45,2829,South Atlantic,NA,0.4,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0.7,0,0,0,13.6,0.7,62.9,1,0,0,0,0,11.9,0.7,0.3,0,0,0,0,0.7,0.3,0,2.8,0,1,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0.7,0,0,NA,NA,0,LGM_0170,LGM_0170_1,FALSE,TRUE
RC11-86,NA,-35.78,18.45,2829,South Atlantic,NA,0.5,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,1.4,0.7,0.7,0.7,1,0.3,0,0,15.6,3.7,54.2,1.7,0.3,0,0,0,12.2,0.3,0,0,0,0,0,0.7,0,0.7,1.7,0,0.3,0.3,0.7,0,0,2.7,0,0,0,0,0,NA,0,0.3,0,1,0,0,NA,NA,0,LGM_0170,LGM_0170_2,FALSE,TRUE
RC12-294,NA,-37.27,-10.1,3308,South Atlantic,NA,0.4,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0.3,4.7,0,0,0,10,0.3,28,5.3,0,0,0,0,35.4,0.8,0,0,0.8,0,0,0,0,0,0,0,9.8,0,0,0,0,4.7,0,0,0,0,0,0,0.8,0,0.3,4.5,0,0,NA,NA,0,LGM_0171,LGM_0171_1,FALSE,TRUE
RC12-294,NA,-37.27,-10.1,3308,South Atlantic,NA,0.45,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0.3,0,0.3,3.9,0,0,0,12.9,0,22.8,3.9,0,0,0,0,40.5,0.3,0,0,0.3,0,0,0,0,0,0,0,9.3,0,0,0,0,5.4,0,0,0,0,0,0,0.3,0,0,3.9,0,0,NA,NA,0,LGM_0171,LGM_0171_2,FALSE,TRUE
RC12-294,NA,-37.27,-10.1,3308,South Atlantic,NA,0.46,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0.3,1.2,0,0.2,1.5,0,0,0,10.8,0,33.6,8.3,0,0,0,0,36.4,0.2,0,0,0.4,0,0,0,0,0,0,0,3.9,0,0,0,0,3.2,0,0,0,0,0,0,0.4,0,0,1.5,0,0,NA,NA,0,LGM_0171,LGM_0171_3,FALSE,TRUE
RC12-294,NA,-37.27,-10.1,3308,South Atlantic,NA,0.48,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0.1,0,0,0.3,3.2,0,0,0,10.5,0,40.9,5,0,0,0,0,32.7,0.1,0,0,0.1,0,0,0,0,0,0,0,3.2,0.1,0,0,0,3.8,0,0,0,0,0,0,0.1,0.1,0.3,2.9,0,0,NA,NA,0,LGM_0171,LGM_0171_4,FALSE,TRUE
RC12-294,NA,-37.27,-10.1,3308,South Atlantic,NA,0.5,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0.9,0,0.3,5.5,0,0,0,13.4,0,27.3,3.2,0,0,0,0,35.8,2.9,0,0,0.6,0,0,0,0,0,0,0,7,0,0,0,0,3.2,0,0,0,0,0,0,0.6,0,0,5.5,0,0,NA,NA,0,LGM_0171,LGM_0171_5,FALSE,TRUE
RC12-294,NA,-37.27,-10.1,3308,South Atlantic,NA,0.53,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0.3,0.2,0,0,1.4,0,0,0,12.8,0.1,31.9,9.5,0,0,0,0,34.7,0.2,0,0,0.5,0,0,0.2,0,0,0,0,3.9,0,0,0,0,4,0.1,0,0,0,0,0,0.5,0,0,1.4,0,0,NA,NA,0,LGM_0171,LGM_0171_6,FALSE,TRUE
RC12-294,NA,-37.27,-10.1,3308,South Atlantic,NA,0.55,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0.6,0.3,0,0,1.2,0,0,0,14.3,0.3,21.1,3,0,0,0,0,41.7,0.3,0,0,0.3,0,0,0,0,0,0,0,10.4,0,0,0,0,6.5,0,0,0,0,0,0,0.3,0,0,1.2,0,0,NA,NA,0,LGM_0171,LGM_0171_7,FALSE,TRUE
RC12-267,NA,-38.68,-25.78,4144,South Atlantic,NA,0.73,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,1.2,2.4,0,0,10.6,0,0,0,35,0,30.8,12.6,0,0,0,0,3.3,0.2,0,0,0.2,0,0,0,0,0,0,0,0.9,0,0,0,0,2.9,0,0,0,0,0,0,0.2,0,0.2,10.4,0,0,NA,NA,0,LGM_0172,LGM_0172_1,FALSE,TRUE
80KB11,Piston,36.5,24.3,795,Mediterranean,NA,NA,0.89,NA,21.162,3,NA,NA,"N. Kallel, M. Paterne, J. Duplessy, C. Vergnaud-Grazzini, C. Pujol, L. Labeyrie, M. Arnold, M. Fontugne, C. Pierre Enhanced rainfall in the Mediterranean region during the last sapropel event Oceanologica Acta, 20 (1997), pp. 697-712",NA,Angela Hayes,30/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227307,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,replaced truncatulinoides with sum of sinistral and dextral,0,0,0,0,0,7,1,0,0,0,5,0,134,4,0,0,0,0,58,0,0,NA,NA,0,0,2,0,0,0,0,31,0,0,0,0,26,0,0,0,0,0,0,34,0,1,0,0,0,NA,NA,0,LGM_0173,LGM_0173_1,TRUE,TRUE
BC15,Piston,41.95,5.93,2500,Mediterranean,NA,NA,0.7725,NA,18.890941,2,NA,NA,10.1029/98PA00671,NA,Angela Hayes,22/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227307,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,NA,0,0,0,0,0,19,0,0,0,0,0,0,9,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,LGM_0174,LGM_0174_1,TRUE,TRUE
BC15,Piston,41.95,5.93,2500,Mediterranean,NA,NA,0.9475,NA,21.174271,2,NA,NA,10.1029/98PA00671,NA,Angela Hayes,22/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227307,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,NA,0,0,0,0,0,15,0,0,0,0,0,0,18,0,0,0,0,0,78,0,0,0,2,0,0,0,0,0,0,0,52,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,NA,NA,0,LGM_0174,LGM_0174_2,TRUE,TRUE
BC15,Piston,41.95,5.93,2500,Mediterranean,NA,NA,1.0925,NA,23.066173,2,NA,NA,10.1029/98PA00671,NA,Angela Hayes,22/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227307,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,NA,0,0,0,0,0,24,1,0,0,0,2,0,16,0,0,0,0,0,101,0,0,0,2,0,0,0,0,0,0,0,84,0,0,0,0,30,0,0,0,0,0,0,2,0,NA,NA,0,0,NA,NA,1,LGM_0174,LGM_0174_3,TRUE,TRUE
BS79-22,Gravity,38.231,14.23,1449,Mediterranean,NA,NA,2.85,NA,19.10343,3,NA,NA,10.1016/S0025-3227(01)00185-2,NA,Angela Hayes,04/02/1999,https://doi.pangaea.de/10.1594/PANGAEA.227307,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,NA,0,0,0,0,0,28,0,0,0,0,0,0,67,0,0,0,0,0,12,8,0,0,20,0,3,0,0,0,0,0,33,0,0,0,0,59,0,0,0,0,0,0,20,0,0,0,0,0,NA,NA,0,LGM_0175,LGM_0175_1,TRUE,TRUE
BS79-22,Gravity,38.231,14.23,1449,Mediterranean,NA,NA,2.88,NA,19.269,3,NA,NA,10.1016/S0025-3227(01)00185-2,NA,Angela Hayes,04/02/1999,https://doi.pangaea.de/10.1594/PANGAEA.227307,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,NA,0,0,0,0,0,38,0,0,0,0,0,0,97,0,0,0,0,0,30,15,0,0,26,0,2,0,0,0,0,0,67,0,0,0,0,104,0,0,0,0,0,0,26,0,0,0,0,0,NA,NA,0,LGM_0175,LGM_0175_2,TRUE,TRUE
BS79-22,Gravity,38.231,14.23,1449,Mediterranean,NA,NA,2.91,NA,19.40983,3,NA,NA,10.1016/S0025-3227(01)00185-2,NA,Angela Hayes,04/02/1999,https://doi.pangaea.de/10.1594/PANGAEA.227307,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,NA,0,0,0,0,0,56,0,0,0,0,1,2,141,0,0,0,0,0,71,30,0,0,58,0,1,0,0,0,0,0,75,0,0,0,0,116,0,0,0,0,0,0,58,0,0,0,0,0,NA,NA,0,LGM_0175,LGM_0175_3,TRUE,TRUE
BS79-22,Gravity,38.231,14.23,1449,Mediterranean,NA,NA,2.94,NA,19.55067,3,NA,NA,10.1016/S0025-3227(01)00185-2,NA,Angela Hayes,04/02/1999,https://doi.pangaea.de/10.1594/PANGAEA.227307,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,NA,0,0,0,0,0,18,0,0,0,0,2,0,63,0,0,0,0,0,22,11,0,0,26,0,0,0,0,0,0,0,35,0,0,0,0,39,0,0,0,0,0,0,26,0,0,0,0,0,NA,NA,0,LGM_0175,LGM_0175_4,TRUE,TRUE
BS79-22,Gravity,38.231,14.23,1449,Mediterranean,NA,NA,2.97,NA,19.6915,3,NA,NA,10.1016/S0025-3227(01)00185-2,NA,Angela Hayes,04/02/1999,https://doi.pangaea.de/10.1594/PANGAEA.227307,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,NA,0,0,0,0,0,24,0,0,0,0,0,1,49,0,0,0,0,0,29,17,0,0,30,0,0,0,0,0,0,0,32,0,0,0,0,54,0,0,0,0,0,0,30,0,0,0,0,0,NA,NA,0,LGM_0175,LGM_0175_5,TRUE,TRUE
BS79-22,Gravity,38.231,14.23,1449,Mediterranean,NA,NA,3,NA,19.83233,3,NA,NA,10.1016/S0025-3227(01)00185-2,NA,Angela Hayes,04/02/1999,https://doi.pangaea.de/10.1594/PANGAEA.227307,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,NA,0,0,0,0,0,20,0,0,0,0,0,0,76,0,0,0,0,0,29,14,0,0,36,0,0,0,0,1,0,0,39,0,0,0,0,59,0,0,0,0,0,0,36,0,0,0,0,0,NA,NA,0,LGM_0175,LGM_0175_6,TRUE,TRUE
